sample_id	Pb_2hr.dat	Pb_4hr.dat	Pb_6hr.dat	Pb_8hr.dat	Pb_10hr.dat	Pb_12hr.dat	Pb_14hr.dat	Pb_16hr.dat	Pb_18hr.dat	Pb_20hr.dat	Pb_22hr.dat	Pb_24hr.dat
PBANKA_0513900	-0.831628275	-0.488280279	-0.495699426	0.341597995	-0.033968946	-0.108383367	0.298466085	0.388360648	0.188369049	0.54733642	-0.089773855	0.018857131
PBANKA_0622100	-0.412843937	-0.233757867	0.133557956	0.003254272	0.115858142	0.25561972	0.099994388	0.146888194	0.111110722	0.220058949	0.128700888	0.035094112
PBANKA_0601900	-2.187477163	-2.379226164	-1.718842029	-0.666103315	-0.393286404	0.271653969	1.233047591	1.049157058	1.52164087	1.25864224	-1.506861133	-2.491111368
PBANKA_1137700	-0.66580299	-0.428473296	-0.52455877	0.091448861	0.144002058	0.134427149	0.173957903	0.093566111	0.214061958	0.142337311	-0.446437417	-0.586524169
PBANKA_0918900	-0.431431514	-0.19363744	-0.249394182	0.168759775	-0.04392319	0.398801945	0.614889723	0.275687553	0.41759712	0.400709391	-0.041305478	-0.278928242
PBANKA_1244700	-0.467803203	-0.814245951	-0.114371207	-0.205261643	-0.04954615	0.17345208	0.326700288	0.57883002	0.634031349	0.744431964	0.015224912	0.037166003
PBANKA_1307000	-0.306341713	-0.334327978	-0.333986499	-0.699601599	0.028477497	-0.259013754	-0.000836419	0.456516402	0.333956168	0.588339936	-0.265407255	-0.350732005
PBANKA_1349000	-2.083868208	-1.486567847	-2.367033377	-1.183135675	-1.001981118	-0.224518569	0.457005765	1.137056842	1.018495416	1.178726432	-0.005313478	-1.364914599
PBANKA_0520400	-0.157642051	0.164179956	-0.450588427	-0.267866239	-0.192526872	-0.315305899	0.46125569	0.311299231	0.421408784	0.84754946	-0.513449254	-0.345897713
PBANKA_0305000	-1.840465418	-1.235110479	-1.824308907	-1.246729403	-0.486389138	-0.008698103	0.674507772	1.161869198	0.898280643	1.253858368	0.52434537	-0.429455163
PBANKA_1039200	-0.616980706	-0.708028854	-0.327736274	-0.074602674	-0.241919851	0.568088425	0.639867879	0.912133004	0.939214364	0.958602483	-0.108935004	-0.240589363
PBANKA_0406400	-0.268118268	-0.627251513	-0.518622074	-0.436726191	-0.20392283	-0.678319473	0.280231401	0.493473346	0.848838059	0.625905	-0.428194369	-0.341662121
PBANKA_1012000	-0.765088846	-0.535532071	-0.37358686	-0.141548408	-0.172218361	0.438714212	0.634979433	0.618304677	1.002981518	1.00830406	0.107111487	0.251557174
PBANKA_0910700	-0.527096907	-0.366552813	-0.453879125	0.014981572	-0.135739211	0.293198621	0.285128389	0.595646094	0.985441575	1.200187487	0.53504594	-0.234326968
PBANKA_1419800	-0.646460503	-0.384933747	-0.822869167	-0.355279555	-0.247635174	0.154522373	0.323758526	0.537430405	0.692344989	0.952619544	0.164052313	-0.339206961
PBANKA_0300700	-0.083349625	0.665236975	0.232756966	0.101556138	-0.032605025	-0.473129861	-0.106127233	0.032022817	0.160325028	0.313635946	0.657230663	0.612586573
PBANKA_0801300	-1.319730818	-1.213756593	-0.329843406	-0.016785609	-0.119314357	0.549605342	0.768496883	0.926601971	0.965293673	0.82264109	-0.172449938	-0.287789806
PBANKA_1305200	-0.782014249	-0.306992193	-0.759566215	-0.585872931	-0.410379318	0.052034456	0.243017592	0.702925532	0.733720669	1.108251768	1.017791134	0.491697612
PBANKA_1129800	-1.208774949	-0.789514886	-1.337507621	-1.16304674	-0.778378062	-0.177997954	0.561058398	0.921430926	1.004559091	1.052674661	0.862510354	0.440019968
PBANKA_0102900	-1.318941437	-1.108010268	-1.393755989	-1.037969196	-0.650352387	-0.377164696	0.291895117	1.090965906	1.010731738	1.444383056	0.071465712	-0.917013204
PBANKA_1112800	-1.130514224	-1.269342159	-0.51968878	-0.021020057	-0.15000514	-0.05593162	0.408593064	0.864518947	0.985347891	0.763954362	0.078185225	0.334925674
PBANKA_1360500	0.390076399	0.710808669	0.112815254	-0.109213087	-0.276397974	-0.267266371	0.27281626	0.365158	0.365849903	0.611843072	0.066232052	-0.545525899
PBANKA_1406400	-1.183476016	-0.673465567	-0.774921265	-1.450212118	-0.422857554	-0.14692167	-0.526734208	-0.688844045	-0.512986815	-0.269130166	-0.194482765	-0.689133589
PBANKA_0835600	-0.970677911	-0.361872668	-0.799935922	-0.761107831	-0.416778797	-0.023812353	-0.079462614	0.204159827	0.556777797	0.5547704	-0.183066292	0.147159916
PBANKA_0701200	-0.017916829	-0.496049311	-0.546176274	-0.120966589	0.356892533	-0.771006798	0.764960691	0.796777061	0.498756596	1.013194874	-0.311417697	0.184934875
PBANKA_0112300	-1.277644991	-1.140098494	-0.746937255	0.027970618	0.533177625	0.709546263	1.046637844	1.239772359	1.714478986	1.245186636	0.778381948	-0.70731478
PBANKA_0100600	-1.687838926	-0.870722074	-1.378407588	-1.170337132	-0.57596179	0.266493161	0.600550023	0.63976555	0.655415124	0.768627786	0.110224369	-0.557731629
PBANKA_1344400	-0.366939569	-0.275545245	-0.392332808	-0.347158702	-0.305362233	0.047420767	0.463287196	0.695321394	0.839944391	0.945470906	0.57228142	0.275094658
PBANKA_0835500	0.004233797	-1.028494961	-0.29743322	0.098376522	0.333191954	0.49163821	0.53500607	1.15833011	1.08531667	0.888483942	-1.01064265	-1.248502495
PBANKA_0314200	-1.836120407	-0.62015374	-1.290677271	-1.132599766	-0.456957886	-0.120030975	0.028045904	0.867375478	1.005173092	1.351617414	0.657208865	-0.309660052
PBANKA_0941800	-2.909365578	-3.181464329	-1.923665886	0.114795846	0.456975106	0.827114712	1.345586353	0.888611247	1.859380332	0	-0.968729664	-1.345586353
PBANKA_1013400	-0.252998124	0.404044933	-0.074514235	0.131869538	0.031714927	0.327422319	-0.032819849	0.114328553	0.525629163	0.509812463	0.436813326	0.5115656
PBANKA_1356800	-0.126191578	0.057973042	-0.373900883	-0.171953888	-0.105563793	0.245606254	0.04402323	0.610753774	0.861636255	0.89091854	-0.211216371	0.003230243
PBANKA_0932500	-0.683942933	-0.25464414	-0.517846178	-0.080818584	-0.114488969	-0.138773675	0.204682884	0.388866366	0.487134997	0.997680061	0.708490849	0.721831105
PBANKA_0110500	-0.592433013	-0.786918645	-0.582064153	-0.217679381	-0.016331572	-0.129688284	0.107115413	0.411357565	0.782110929	1.1785772	0.20159749	-0.086371465
PBANKA_1227700	-0.175552808	0.071919596	0.00464228	-0.053304452	0.097602157	0.741030111	-0.043613168	0.238083617	0.562495612	0.19792709	-0.24737417	-0.322788146
PBANKA_0915600	-1.875861177	-1.540743741	-1.679262699	-0.913773157	-0.856340919	0.214484117	0.872311871	0.845412144	1.000988888	1.07098745	-0.139445885	-0.309924687
PBANKA_1108200	-0.245997852	-0.095672211	-0.172764635	-0.271254787	-0.12553872	0.116152798	0.111082455	0.241227035	0.540146795	0.689761214	-0.138793822	-0.899939518
PBANKA_1460500	-0.347448754	-0.361574261	-0.809927075	0.061326155	-0.46055855	-0.318593024	-0.120111923	0.17997209	-0.288729615	0.891137233	0.276136989	0.519931573
PBANKA_0932000	-0.636642162	-0.192820544	-1.008007787	-0.840226647	-0.212674382	-0.042687782	-0.0169219	0.112314738	0.471820481	0.927052895	1.087767643	0.35218675
PBANKA_0919400	-0.885700595	0.136116136	-0.542008908	-0.17907168	-0.14291361	-0.098913435	0.230517876	0.509674963	0.728298561	1.092582418	0.069474763	0.56050187
PBANKA_0831200	-0.350178066	-0.493623846	-0.710780129	-0.703479388	-0.054152775	0.363538804	0.132453003	0.87980308	0.706303657	0.907300723	0.433431976	0.082874049
PBANKA_0713100	-1.64034715	-0.972741618	-1.412116813	-1.184886464	-0.918845825	-0.058955437	0.511712617	0.554487672	0.968746427	1.237027438	0.649531862	0.433164488
PBANKA_0511400	-1.482816995	-2.332545652	-2.104879148	-1.182848662	-0.751093136	-0.094218558	0.861317471	1.099603202	1.555716521	2.068192544	-0.496446778	-1.48479722
PBANKA_1117000	-2.205630736	-1.469866654	-1.820191204	-0.804802316	-0.203582811	0.261790007	0.486669483	0.666703525	0.840658628	1.306836928	-0.236542938	-1.451684191
PBANKA_0903800	-1.42911175	-0.977694658	-1.404208331	-1.489717257	-0.959278646	-0.666140783	-0.596620321	0.22083384	0.259620079	0.792907337	0.685681945	0.587197437
PBANKA_0916700	0.081475732	-0.762359067	-0.037827712	0.298062082	-0.684804577	-1.030968231	0.240019657	-0.271358698	0.581270641	0.520142904	1.093221744	1.091489823
PBANKA_1338900	-1.418814892	-0.881258967	-1.239776217	-0.913096219	-0.617775583	-0.174537886	0.398260859	0.768791534	0.613780252	1.160158697	0.4356659	0.585896295
PBANKA_1302300	-0.189492595	0.390312466	0.271083523	-0.028146877	0.214135836	0.27014815	0.359156425	0.424787011	0.675580247	0.605269357	-0.117886873	-0.120163162
PBANKA_1115300	-1.937274821	-1.518872816	-2.214786541	-2.202734177	-1.191389897	-0.027998919	0.277228679	0.638214767	0.783323914	1.023484535	0.335175934	0.240046753
PBANKA_0502500	0.174217608	0.640609998	0.4394829	-0.207958606	0.212051595	-0.211908422	-0.251438413	0.236785725	0.353513626	0.766283924	1.378786914	0.280460868
PBANKA_1439000	-0.860097431	-0.509977504	-0.465872149	-0.563887992	-0.093291746	0.090633713	0.375535428	0.177375107	0.237883024	0.752104866	0.308564705	-0.370657174
PBANKA_1342700	-0.253830357	-0.226714575	-0.127132649	0.362494465	0.101255831	-0.32090999	0.151868589	0.765767835	0.66435787	0.944768245	0.246533546	0.195299222
PBANKA_1315700	-0.750414223	-0.168119451	-0.349349139	-0.457246856	-0.342457209	-0.566440214	-0.268622273	0.370346927	0.294782233	0.706508579	0.565334758	0.364911498
PBANKA_1001500	-0.874002432	-0.950863033	-0.611712148	0.416099176	-0.171167411	-0.074799273	-0.184413393	0.469458537	0.292232516	0.702383199	0.666569354	-0.088777471
PBANKA_1426000	0.124984035	0.063454159	0.170947177	0.32511302	-0.038783711	0.614216741	-0.004346334	-0.075198961	-0.034856587	-0.56046761	-0.156708976	0.561489167
PBANKA_0212800	-0.907804761	-0.532590345	-0.67383415	-0.298459791	-0.305051952	0.108869812	0.607567028	0.993576564	1.272657342	1.218674967	0.243003484	0.089341095
PBANKA_0912400	-0.8192121	0.006387961	-0.85944847	-0.433732797	-0.456561328	-0.362172387	-0.357660678	-0.089802596	0.211637895	1.181889942	0.682215196	-0.007498664
PBANKA_0111000	-1.346867128	-1.271442344	-1.315923142	-1.360041435	-0.598427015	0.115257121	0.738048323	1.034935026	1.441806218	1.633461312	0.04901145	0.166329102
PBANKA_0501400	-2.207047494	-1.475108322	-2.093414301	-2.466494042	-1.149930145	-0.176430878	0.509626667	0.934802213	1.192198315	1.450515743	-0.231145706	-0.344767097
PBANKA_0933600	-0.553583662	-0.921173066	-1.157827441	-1.469794882	-1.231878999	-1.031283089	-0.669977011	-0.232022924	0.282917257	-0.013981287	-0.901120174	0.53668344
PBANKA_1420600	-1.406995454	-0.98470049	-1.25190259	-0.579916322	-0.590118071	-0.044206675	0.7546253	0.946650956	1.128854193	0.930376658	-0.174309578	-0.766672585
PBANKA_1019900	-0.556953841	-0.194424168	-0.264469011	-0.244976646	0.352067865	0.732166582	0.469502084	0.509638799	1.412414044	1.23830796	0.733858545	-0.186341576
PBANKA_1117200	-1.376832855	-0.9304082	-0.817237452	-0.278234444	-0.244283966	0.269820909	0.806578059	0.642251465	1.32443069	1.403665996	0.316622124	0.651495559
PBANKA_0815400	-1.072936894	-0.437041492	-1.106075347	-0.570536395	-0.487436882	-0.153614673	0.224461801	0.795783421	0.836290547	1.173339186	0.942819973	0.866133767
PBANKA_1210500	-0.054455545	0.278109072	-0.287862327	-0.112043249	-0.036886304	-0.575710913	-0.453903306	0.477972273	0.411680623	0.277495644	-0.411810359	-0.355108321
PBANKA_1007400	-0.123040213	-0.260568413	-0.283132787	-0.434122541	-0.587901622	-0.460718498	-0.34258628	0.142270522	0.594719909	0.946069987	1.108694614	0.876806692
PBANKA_1217600	-1.509021811	-0.679955882	-1.182875211	-0.879234664	-0.329415549	0.156743466	0.51784565	0.67195713	0.823563954	1.009138445	0.238352475	-0.875602643
PBANKA_0619700	-0.77209867	-0.504315502	-0.640325746	-0.539844497	-0.603295706	0.194020885	0.299280039	0.773854971	0.922171066	1.477538887	0.886496308	-0.243994811
PBANKA_0604900	-0.622090295	-0.848964441	-0.914333134	-0.47022803	-0.648870808	-0.179872042	0.255883603	0.940460138	1.028801903	1.624891491	0.575839682	-0.454846243
PBANKA_1351400	-1.092220312	-0.287345659	-1.211794724	-0.77121406	-0.842208526	-0.741800245	0.282877298	0.597184094	1.158780878	1.328205717	0.820565981	0.481112082
PBANKA_1426600	-1.448225312	-0.738015461	-1.447503643	-1.047881483	-0.832027659	-0.33378446	0.231036959	0.542773431	0.873605661	1.018755447	0.717073061	-0.099440016
PBANKA_1010400	-0.897231446	-0.947297314	-0.935031901	-0.667437221	-0.491746434	0.08703693	0.358621772	0.603432828	1.066662364	1.115484439	0.593487558	0.333365853
PBANKA_1436500	-0.856259078	-0.309454917	-0.664606768	-0.632032894	-0.420548288	0.475761619	0.171154563	0.618525832	0.86166652	1.097032469	0.627497736	0.334931692
PBANKA_1126800	-0.6259572	-0.142348002	-0.220604855	-0.534156534	-0.06065335	0.324873157	0.457511871	0.81291559	0.775121842	1.093275908	0.213997158	0.70657843
PBANKA_0513000	-0.398469206	0.128563924	-0.249425407	-0.504063248	-0.470257518	-0.499423447	0.132436835	0.384062409	0.881932128	1.10521581	1.724764252	0.537817268
PBANKA_0506900	-0.453928762	-0.439999018	-0.419306294	-0.862554969	-0.329418805	-0.330718219	0.083576374	0.221974668	0.588131994	0.441754743	-0.550716033	-0.100185695
PBANKA_1442400	-0.371572947	-0.132251454	-1.037231895	-0.840129975	-1.137714449	-0.98776766	-0.67698215	-0.187074254	0.559178837	1.127460622	0.948169779	0.926382602
PBANKA_1408700	-1.123898919	-0.617778548	-0.954084543	-0.4439854	-0.503233456	0.169514257	0.364010783	0.423710181	1.237184531	1.227417518	0.730523598	0.383872054
PBANKA_1212200	-0.993977824	-0.760945622	-0.794104749	-0.766446286	0.185395723	0.619641012	-0.144751102	0.38460556	0.837536921	1.022815667	0.793688917	0.246663621
PBANKA_1015400	-0.479617395	-0.147091612	-0.153016413	-0.075727089	0.013338339	0.077099696	0.257832598	0.309939231	0.648506448	0.71842443	1.068100479	1.309155975
PBANKA_1363400	-0.051987603	0.037356545	-0.226080053	0.063714365	0.362589785	0.245528668	0.233352906	-0.067071243	0.197694791	0.003723563	-0.279029528	-0.3631789
PBANKA_0931900	0.059690234	0.209079874	-0.201400289	-0.283998067	0.118293778	-0.494261072	0.218927025	0.317822821	0.584790707	0.54030525	-0.243049296	-0.048767749
PBANKA_0929400	-0.96884342	-0.274628404	-0.429747996	-0.910301362	-0.19460474	-0.103567616	0.280916217	0.754312485	0.892924527	0.919899508	0.836154153	1.078424631
PBANKA_0922600	-0.742626374	-0.028829368	-0.627527011	-0.375261829	-0.48408386	-0.017970018	-0.121265182	0.305859648	0.430549068	0.633674227	1.171328532	0.234501149
PBANKA_0214500	0.213109458	0.127541207	-0.220599607	-0.190533825	-0.319017863	0.155391883	0.302194241	0.579837275	0.772592356	0.883812116	0.25692783	0.102979033
PBANKA_1009500	-0.320869288	0.266014168	-0.099801138	-0.000232273	0.006452687	-1.496982691	-0.085598597	0.697158386	0.081825098	0.599128828	0.540683039	0.29097523
PBANKA_0911900	-0.059244786	0.265835055	0.300918825	0.214737164	0.113830044	0.183481343	-0.021492922	-0.008663203	0.004008303	-0.133368038	-0.487469537	-0.461980136
PBANKA_1417600	0.099706778	0.110512095	-0.161056906	0.344817032	0.20771386	0.271180307	0.339920308	0.670481668	0.439750608	0.386771113	0.349244595	0.379633969
PBANKA_1002400	-0.611416508	-0.541688576	-1.185981145	-0.988217967	-0.933506328	-0.555267294	0.269900063	0.78839351	1.123869143	1.613242971	1.400501317	0.620169469
PBANKA_1351500	-0.857729213	-0.746466338	-0.849663387	-0.448092494	-0.357711797	-0.699466919	0.065543086	0.39186963	-0.327422695	1.458144501	1.375810116	1.421151375
PBANKA_1201800	-0.408795525	-1.220167667	-0.863163951	-0.657234995	-0.230568521	-0.460659779	-0.010197871	0.264344142	0.414630141	0.718999906	0.596854849	0.546193152
PBANKA_1345900	-2.043669419	-1.519567045	-1.735442962	-1.516094772	-1.397162173	-0.728918937	0.534831915	1.0655873	1.624641312	1.592960821	0.534889786	0.255900811
PBANKA_1411200	-0.074596874	-0.681532921	-0.045849518	0.079808826	-0.098359697	0.263866823	0.073024165	0.330961964	0.713686617	0.553089169	0.133855951	-0.47895174
PBANKA_1002600	-1.768816484	-0.977734846	-1.747865238	-1.462129648	-0.868730419	-0.068210412	0.3329505	0.705741202	1.266328744	1.450702565	1.190419464	1.054152426
PBANKA_1008600	-0.982734313	-0.963307602	-0.528004542	-0.185891533	0.223771751	-0.001914003	0.02825731	0.359850522	0.962449819	0.747905588	-0.220854205	0.125535749
PBANKA_1119600	-1.391159583	-0.884596371	-1.532601472	-1.292291342	-1.402821328	-0.474379313	0.376220481	0.804331806	1.350286593	1.980769674	0.728018622	-0.228609899
PBANKA_1437100	-0.380277098	-0.804321091	-1.09499682	-0.930066448	-0.800599664	-0.483960537	-0.867598414	0.025284412	0.477932931	0.873517287	1.449860807	1.674994475
PBANKA_1457000	-0.569566129	-0.145181913	-0.392607851	-0.282104343	-0.347912368	0.48606877	0.113159977	0.095035837	0.676410477	0.625754077	0.21335504	0.586533593
PBANKA_0307500	-1.197085995	-0.266079708	-1.104220817	-1.211043306	-0.663834719	-0.036028735	0.592636954	0.896897983	1.365473007	1.515226541	0.350846922	0.523215471
PBANKA_0311800	-0.485647308	0.010057509	-1.033210486	-1.194365034	-1.313770397	-0.962237369	-0.651860336	0.077408227	0.776323764	1.399876394	1.542137223	1.920659832
PBANKA_0505900	-0.018138327	0.153020163	-0.102796953	-0.021179946	0.008231582	0.118577343	-0.102226107	0.187030732	0.61873221	0.764990452	0.349733245	0.466138421
PBANKA_0311700	-1.590396568	-1.135374744	-1.14494864	-0.341164807	-0.375396921	0.273323541	0.255962811	0.640370023	1.348179111	1.235011008	-0.104260734	-0.459810877
PBANKA_1103800	-0.837085491	-1.196103208	-0.344981419	-0.139460376	-0.394392016	-0.41321573	0.316943426	0.981077714	1.365483579	1.352745134	0.392328528	0.607957571
PBANKA_1238900	0.041250252	0.204848634	0.293554185	-0.116283845	-0.136909926	-0.973973036	0.001310682	0.615595644	0.742748761	0.829533613	0.8645015	0.417389752
PBANKA_1319000	-1.343690856	-0.712687864	-0.969042097	-1.128776675	-0.991293649	-0.684209132	-0.185447747	0.462912956	0.903002641	1.533226358	1.784457813	1.016965975
PBANKA_1115200	-0.968617906	-0.455347735	-0.844684972	-0.361766555	-0.60568132	0.031905021	0.222651948	0.467952314	1.166797373	1.261643334	1.114848529	0.843141052
PBANKA_0501600	-1.573948737	-1.734162255	-1.564620294	-1.045915062	-0.920539235	-1.464882678	-1.302248631	-0.568129595	0.647942002	0.826843231	0.447016436	-0.191792772
PBANKA_0712300	0.010404536	0.197724407	-0.171083964	-0.330543996	-0.502131217	-0.341851616	0.053937115	0.155968047	0.527018745	0.799965327	0.127493224	-0.232188795
PBANKA_1409200	-1.541935221	-1.344670094	-1.487194717	-1.016254113	-0.882322529	-0.190161708	0.325516895	0.627073731	1.264205574	1.451160906	1.082223208	0.789261862
PBANKA_0832800	-1.416822348	-1.019383602	-1.623908153	-1.242651107	-1.682000391	-0.701640862	0.316799365	1.091091287	1.458803264	1.748833034	1.274534569	0.029766041
PBANKA_1012400	0.289508525	-0.66222026	-0.269191314	0.245770717	0.463931015	0.456167418	-0.234358703	0.487285704	0.558940069	0.726672841	1.458987861	1.462755231
PBANKA_1108600	-0.479187597	-0.755401872	-0.084899798	0.216796625	0.284775926	0.292348093	0.408092099	0.254393487	0.204160204	0.056997845	-0.265371206	-0.452340972
PBANKA_0311500	-0.825112717	-0.214247925	-1.029905835	-0.819903763	-0.681155995	0.22624973	0.120919132	0.149431901	1.139003878	1.446046463	1.480618945	0.953439702
PBANKA_1212500	-0.594616019	-0.177619837	-0.459056965	-1.171535062	-0.120267864	0.031431078	-0.095107057	0.191246879	0.873173791	1.282282896	1.077255347	0.834653339
PBANKA_0707700	-1.496468599	-0.907449214	-1.74049029	-0.918096765	-1.165247561	-0.447490867	0.005404812	0.843369274	1.389239518	1.891327452	0.728638479	0.26951664
PBANKA_1417200	-0.439689901	-1.369560095	-1.297484253	-1.287149318	-1.179530496	-0.864204471	-0.110004908	0.639014734	1.365721253	1.649429785	0.589593696	-1.530186267
PBANKA_0905900	-0.206107132	-0.076039037	-0.436930866	0.103304524	0.199399384	0.033389385	-0.077029683	-0.139413063	0.436316856	0.736595493	0.251008391	0.59408177
PBANKA_1240600	-2.063368671	-1.21586182	-2.571341467	-1.348444365	-2.125199801	-1.035642874	0.340100644	0.916492552	1.444540253	1.818571602	1.063642569	0.456746406
PBANKA_0815100	-0.385941847	-0.369748776	-0.515115573	-0.257474793	-0.204777124	-0.006670476	0.122076398	0.723539649	1.233463748	1.311943849	-0.44425677	0.4551301
PBANKA_1423000	-0.324322614	-0.278736935	-0.517902801	0.403400404	-0.445922453	0.25561972	0.38052886	0.407280625	1.035377669	1.075464392	0.773205623	0.554469721
PBANKA_1107100	-0.488569393	0.128774964	-0.598891306	-0.394878819	-0.289704321	-0.440918813	0.044723381	0.160131619	0.444789459	1.019206413	0.689834264	0.325624819
PBANKA_1226000	0.489468992	0.783289604	-0.037178142	0.383686501	-0.090774204	-0.123513791	-0.046092024	-0.123156707	-0.167311678	-0.166088079	0.398579732	0.370688977
PBANKA_0104600	-0.554891865	-0.137549386	-0.404563409	-0.504469609	-0.104658474	-0.322757626	-0.226164433	-0.374819826	-0.577799385	-0.562855493	-0.686471374	-1.008196145
PBANKA_1228800	-0.963444469	-0.00909012	-0.847270842	-0.342182242	-0.58766911	-0.300066002	-0.153585478	0.233305168	0.750797658	1.29875183	0.939537207	0.823614934
PBANKA_1452700	-0.465835854	-0.093008522	-0.383223218	0.057120591	-0.240771695	-0.435986759	-0.434393676	0.70315727	0.937989337	0.968128771	1.30910906	1.412468863
PBANKA_1025300	-0.485047312	-0.129284975	-0.728543315	-0.313917377	-0.72373797	0.153891839	-0.092846498	0.565260676	1.279754959	1.42111521	1.209380061	0.719953543
PBANKA_1400400	1.09658404	1.269743371	0.875151725	0.273657936	0.089008636	-0.096372222	-0.60654383	-0.883463744	-0.992399933	-1.071706868	-0.426477513	-0.301668765
PBANKA_0915000	-1.56177358	-0.627687073	-0.987413998	-0.678666815	-0.82854534	0.323593407	0.121586482	0.331415035	0.976934153	1.368464629	1.889654946	1.139406771
PBANKA_1455200	0.376271682	0.548243742	-0.234990881	0.235721316	-0.358901537	-0.419884989	-0.304958182	-0.084142681	0.262677641	1.068581585	1.014677181	1.10595149
PBANKA_0521700	0.240859498	-0.580511855	-0.258272122	-0.454802175	-0.337664947	-0.55741876	-0.686388866	-0.16643659	0.107308944	0.783429677	1.296150468	0.516024988
PBANKA_1226700	0.308869689	0.926666775	0.031947596	-0.366810028	-0.085492792	-0.342874908	-0.052790401	0.210032097	0.500229521	0.77080602	0.222756339	0.559121414
PBANKA_1238200	0.532094187	0.455457337	0.189540036	-0.059557493	0.014942205	-0.136026473	-0.540537191	-0.242836991	-0.702666312	-0.077942365	0.388180871	0.447335075
PBANKA_1459400	0.352081617	0.473474275	0.156590785	-0.135818304	-0.28500421	0.045186786	-0.362821462	-0.289844342	0.301830848	0.63377919	0.5731847	0.336702025
PBANKA_1413500	0.457412617	-0.169995062	0.163881114	0.321265576	0.22169963	0.657587095	-0.084087522	-0.159692047	0.272368858	0.051487118	0.314723889	-0.402805347
PBANKA_0701900	-1.07183897	-1.134512494	-0.769657527	-0.504448081	-0.040419708	-1.040322317	0.285302123	0.159493938	0.750253135	1.125418522	1.793413186	0.103478687
PBANKA_0819600	-0.245374951	0.047515529	0.125352544	-0.025989217	0.213691232	-0.13956711	0.236107157	0.263412448	0.404284867	0.963940912	0.267599771	0.715703382
PBANKA_1220200	0.515080033	0.784814173	0.215492597	-0.080624369	-0.537461376	-0.307793162	-0.620815325	-0.596191129	-0.493578981	-0.013835823	0.809117421	1.641747497
PBANKA_0603650	-1.798511747	-1.374304017	-1.506026276	-1.011457904	-1.157553245	-0.099045635	0.702973564	1.103608594	1.693606777	1.597287756	0.983584184	0.567121818
PBANKA_0610400	0.769362604	0.655635868	0.501245333	-0.551268203	-0.099765053	-0.099392079	-0.77720806	-0.556243215	-1.269794932	-0.561474566	0.763445317	0.873532123
PBANKA_0910000	0.013360188	0.080703591	-0.44734668	0.30440067	-0.563970191	0.288710732	-0.405184617	-0.19571128	0.487786429	0.410683666	0.714684334	0.653542367
PBANKA_1452600	0.259137947	-0.462713024	0.413959449	0.59875401	0.370925646	0.321991671	-0.254604726	-1.021093195	-1.035263217	-1.486662254	-1.9148039	-1.86905555
PBANKA_0501800	-2.232981305	-1.455843963	-2.356181089	-1.795275556	-1.616446257	-1.114855927	-0.199666392	0.590210456	1.30013211	1.375626286	1.83959225	1.303703654
PBANKA_0214400	-0.397545288	0.081269292	-0.055343061	-0.205401111	0.056524267	-0.345011019	-0.356157455	0.050096454	0.139537245	0.214905355	0.454831143	0.072655873
PBANKA_1339400	0.432723231	-0.411421282	0.274414244	0.250901028	0.134558387	0.039793142	-0.155846444	0.163678953	0.348347481	0.09563731	-0.510619247	-1.129303012
PBANKA_0817400	0.373988618	0.340919982	0.623782636	1.088533205	0.642420549	-1.0083159	-0.069605378	-0.134793505	-0.055548912	-0.567475369	-0.780082428	-0.643897271
