"","pf.33","pf.34","pf.69","pf.83","pf.98","pf.177","pf.243","pf.260","pf.263","pf.264","pf.277","pf.280","pf.338","pf.340","pf.341","pf.353","pf.354","pf.356","pf.357","pf.370","pf.371","pf.373"
"PF3D7_1426600",3,0,0,2,0,2,0,52,24,2,0,0,21,13,0,35,0,6,0,18,0,53
"PF3D7_1426700",71,8,0,134,0,20,396,0,93,265,162,0,145,100,38,0,22,34,323,1,284,2
"PF3D7_1426800",17,0,61,8,17,13,47,69,77,21,0,25,0,0,150,9,72,10,350,19,35,1
"PF3D7_1426900",3,0,0,0,0,44,0,0,390,227,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1427000",0,0,0,2,0,1,0,0,20,0,0,1,0,11,0,0,33,0,0,36,1,0
"PF3D7_1427100",55,0,155,37,371,68,0,0,334,181,0,0,90,448,0,0,195,28,0,114,160,0
"PF3D7_1427200",3,0,0,1,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0
"PF3D7_1427300",30,4,0,27,0,21,0,9,11,79,0,20,109,23,66,0,42,32,0,3,86,1
"PF3D7_1427400.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1427400.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1427500",0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1427600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PF3D7_1427700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1427800",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"PF3D7_1427900",0,4,0,0,0,0,0,49,52,0,0,200,0,0,11,6,0,0,52,0,24,513
"PF3D7_1428000",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1428100",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,37,0,0,0
"PF3D7_1428200",38,0,0,61,442,21,0,0,6,59,0,0,130,222,0,0,56,0,0,22,3,7
"PF3D7_1428300",0,0,0,0,0,17,0,0,0,9,0,0,75,0,0,0,5,0,0,0,0,0
"PF3D7_1428400",7,1,0,4,0,0,71,9,6,1,0,0,0,0,1,128,0,0,0,0,0,20
"PF3D7_1428500",15,20,0,15,0,10,0,97,2,0,0,539,0,601,0,71,0,0,0,0,0,0
"PF3D7_1428600",20,0,0,51,360,7,0,0,69,9,0,0,46,334,0,0,0,49,0,5,58,0
"PF3D7_1428700",0,0,0,17,0,0,0,0,0,3,0,0,13,1,0,5,0,0,0,145,45,0
"PF3D7_1428800.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1428800.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1428900",56,0,0,0,0,0,0,0,45,0,0,351,55,0,0,0,0,4,0,0,12,0
"PF3D7_1429000",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,131,0,0,0,56,0
"PF3D7_1429100",0,0,55,47,0,0,0,0,0,6,0,27,93,0,13,0,0,0,0,0,0,192
"PF3D7_1429200",0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,250
"PF3D7_1429300",18,0,0,573,0,250,0,0,142,109,0,0,198,1368,0,0,12,135,0,68,405,0
"PF3D7_1429400",0,0,1,0,112,1,0,74,5,39,0,0,5,0,0,136,0,4,0,0,0,0
"PF3D7_1429500",0,19,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1429600",3,0,0,3,0,0,0,0,26,6,0,0,0,34,0,145,0,2,0,4,0,0
"PF3D7_1429700",95,0,0,463,0,123,0,0,281,195,731,0,363,1275,0,0,551,143,0,277,214,0
"PF3D7_1429800",0,118,0,53,0,20,1,0,52,14,0,259,85,8,1070,41,0,9,0,40,1,42
"PF3D7_1429900",38,1,0,68,0,45,10,569,242,103,536,48,435,112,336,9,125,2,5,12,284,0
"PF3D7_1430000",1,5,0,2,0,3,0,0,4,0,3,0,1,30,0,0,9,0,1,1,39,45
"PF3D7_1430100",7,0,0,176,0,86,0,0,593,204,1983,0,5,400,0,0,23,106,0,291,20,0
"PF3D7_1430200",44,0,0,20,0,50,0,0,23,47,0,0,14,757,0,0,3,0,0,0,14,0
"PF3D7_1430300",13,0,0,111,0,14,0,0,54,77,0,204,271,133,309,0,1,5,1,7,1,1
"PF3D7_1430400",6,87,0,43,0,75,0,0,38,106,0,0,264,338,0,11,81,33,0,6,26,94
"PF3D7_1430500",2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,85,0
"PF3D7_1430600",0,16,1,5,0,0,0,0,0,0,0,0,0,0,0,0,242,17,0,0,0,1
"PF3D7_1430700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1430800",0,0,0,22,0,0,0,0,0,27,350,0,1,0,4,2,0,0,0,0,0,33
"PF3D7_1430900",0,0,0,0,0,10,0,0,2,0,0,0,0,891,0,0,0,93,0,0,620,0
"PF3D7_1431000",17,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0
"PF3D7_1431100",0,10,0,0,0,0,0,499,124,27,0,0,0,0,2422,0,45,0,0,0,0,2
"PF3D7_1431200",8,0,17,0,0,0,1,0,28,0,0,0,0,58,0,0,54,0,39,0,6,3
"PF3D7_1431300",16,0,0,0,136,28,0,0,1,0,0,0,22,53,0,0,6,0,0,0,0,0
"PF3D7_1431400",0,0,0,0,0,0,0,0,0,0,1,0,0,0,122,0,0,0,0,0,0,0
"PF3D7_1431500",42,0,0,100,0,181,0,0,434,135,0,0,29,525,0,0,22,154,0,165,91,0
"PF3D7_1431600",0,0,0,35,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
"PF3D7_1431700",2,0,0,4,2,0,0,0,0,0,0,350,0,0,0,0,28,9,22,0,0,0
"PF3D7_1431800",0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0
"PF3D7_1431900",0,0,0,29,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1432000",4,10,34,10,83,0,49,0,5,14,0,14,3,9,13,0,7,0,4,26,3,21
"PF3D7_1432100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1432200",7,0,0,2,0,1,0,62,0,1,0,0,60,0,0,1,0,1,0,0,4,0
"PF3D7_1432300",3,11,0,0,0,0,0,1,4,20,0,23,0,0,10,74,0,4,0,0,106,88
"PF3D7_1432400",0,22,0,18,0,1,19,236,1,4,0,89,10,1,147,155,0,1,27,0,0,148
"PF3D7_1432500",3,34,0,0,0,8,12,243,12,0,0,71,29,0,206,392,0,5,4,67,0,0
"PF3D7_1432600",0,3,0,0,0,3,297,2,0,3,42,0,0,0,436,332,0,0,39,0,0,0
"PF3D7_1432700",62,446,0,91,0,0,289,81,0,47,0,756,0,0,353,486,0,83,202,0,0,95
"PF3D7_1432800",6,0,0,0,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"PF3D7_1432900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
"PF3D7_1433000",0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"PF3D7_1433100",0,0,0,0,0,5,0,0,0,24,0,135,0,0,293,0,0,8,0,0,44,0
"PF3D7_1433200",0,22,0,0,0,0,55,44,19,0,0,3,0,0,15,0,1,0,0,0,30,4
"PF3D7_1433300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1433400",20,75,134,27,22,86,584,180,173,135,0,656,38,543,1039,1080,29,32,111,7,92,313
"PF3D7_1433500",0,231,0,0,0,0,193,920,0,0,0,118,0,4,173,1258,0,0,1019,15,25,23
"PF3D7_1433600",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1433700",0,1,0,0,0,1,78,1,0,1,3,0,0,2,0,0,0,0,199,1,18,2
"PF3D7_1433800",0,65,0,0,1,0,146,84,0,73,0,362,22,28,0,0,2,0,833,1,6,79
"PF3D7_1433900",0,3,0,0,3,0,13,72,0,11,0,16,0,0,1,1,0,2,7,0,0,43
"PF3D7_1434000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1434100",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1434200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1434300",0,0,0,0,294,41,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,58
"PF3D7_1434400",18,0,0,0,0,0,0,0,22,72,0,0,37,45,0,0,45,0,0,6,0,0
"PF3D7_1434500",3,145,267,21,525,34,115,126,47,59,0,446,9,62,330,373,101,20,32,5,37,14
"PF3D7_1434600",0,0,0,2,0,22,0,0,18,87,287,0,0,0,0,0,0,0,0,0,1,0
"PF3D7_1434700",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"PF3D7_1434800",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
"PF3D7_1434900",0,0,0,0,0,15,0,0,0,0,57,0,24,0,0,0,1,0,0,0,4,0
"PF3D7_1435000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1435100",0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
"PF3D7_1435200",104,0,0,209,0,244,0,0,144,312,1683,84,94,2589,0,0,245,31,0,71,330,0
"PF3D7_1435300",56,0,0,261,0,116,0,0,478,1,0,0,99,1205,0,0,2,354,0,8,113,0
"PF3D7_1435400",0,0,0,0,0,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1435500",9,2,4,19,59,38,0,0,32,0,0,0,18,42,0,0,44,8,0,0,57,0
"PF3D7_1435600",78,66,0,178,0,212,3,115,286,465,74,46,286,590,0,880,408,233,675,75,434,0
"PF3D7_1435700.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1435700.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1435800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1435900",0,0,0,0,0,36,0,0,0,6,0,0,0,52,0,30,0,0,0,0,0,0
"PF3D7_1436000",1,134,44,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1436100",8,0,8,7,0,1,1,0,1,24,0,0,0,0,1,0,16,18,34,0,42,0
"PF3D7_1436200",2,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,2,0,0,0,0,0
"PF3D7_1436300",0,96,621,0,1977,51,108,0,0,4,0,43,2,474,28,147,1,0,0,1,34,0
"PF3D7_1436400",0,0,0,0,0,0,0,114,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1436500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1436600",0,0,0,0,0,0,0,0,0,0,0,64,20,3,1042,0,19,0,0,0,0,0
"PF3D7_1436700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1436800",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1436900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1437000",0,0,0,9,0,1,116,0,96,81,0,0,13,204,0,0,26,9,0,0,16,0
"PF3D7_1437100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1437200",31,613,0,44,343,154,40,1833,358,183,0,2306,42,1034,3220,685,80,7,54,59,590,1053
"PF3D7_1437300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1437400",0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
"PF3D7_1437500",0,0,0,36,0,3,0,0,4,0,0,0,0,0,0,0,0,67,96,0,154,0
"PF3D7_1437600",0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"PF3D7_1437700",0,0,0,0,0,0,0,17,0,0,0,0,0,140,0,0,0,0,5,0,0,0
"PF3D7_1437800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"PF3D7_1437900",1,96,0,20,0,70,0,45,13,426,2,472,257,97,4061,971,37,123,7,113,28,37
"PF3D7_1438000",0,0,62,0,0,12,0,0,0,61,0,0,39,94,896,0,32,41,1,0,14,0
"PF3D7_1438100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"PF3D7_1438400",1,7,0,52,172,37,0,0,68,80,628,0,51,158,64,97,207,41,0,20,238,0
"PF3D7_1438500",0,0,0,0,0,11,713,162,0,172,0,0,0,183,275,0,0,1,0,0,79,0
"PF3D7_1438600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0
"PF3D7_1438700",0,445,0,60,0,20,537,384,28,0,0,496,0,55,0,9,0,0,0,0,0,4
"PF3D7_1438800",78,0,0,254,0,21,814,1159,127,225,0,187,9,479,0,26,0,54,54,0,318,4
"PF3D7_1438900",22,0,219,0,0,0,0,0,27,7,0,0,0,9,0,0,0,0,0,0,0,0
"PF3D7_1439000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1439100",36,0,0,41,0,0,0,0,0,1,0,0,0,0,15,91,0,0,494,0,55,0
"PF3D7_1439200",1,31,0,4,18,2,0,11,0,39,0,0,0,0,19,21,0,0,244,0,0,11
"PF3D7_1439300",2,1,10,4,0,1,16,0,0,20,1,0,0,0,90,1,0,0,30,1,5,0
"PF3D7_1439400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1439500",7,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1439600",0,0,0,2,0,0,0,0,0,0,0,0,47,0,0,0,0,1,0,5,40,0
"PF3D7_1439700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1439800",0,0,0,0,0,11,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,25
"PF3D7_1439900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1440000",0,20,0,6,0,0,79,120,0,15,0,145,10,55,131,180,0,3,204,2,23,212
"PF3D7_1440100",0,68,0,0,0,0,37,45,0,0,0,11,0,0,910,468,2,0,51,0,0,0
"PF3D7_1440300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1440200",0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,295,0,0,1
"PF3D7_1440400",1,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,12,0,0,0
"PF3D7_1440500",0,0,0,20,0,0,207,0,0,17,0,100,22,0,0,0,0,36,22,0,0,0
"PF3D7_1440600",0,171,0,0,0,0,399,29,0,4,0,1046,0,0,464,353,0,0,241,0,0,237
"PF3D7_1440700",0,77,0,0,0,18,2,4,0,0,0,69,0,0,0,332,0,0,1,0,0,0
"PF3D7_1440800",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1440900",0,2,0,1,202,1,0,0,0,39,0,0,0,0,0,0,2,2,13,0,31,0
"PF3D7_1441000",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
"PF3D7_1441100",0,0,56,0,0,6,657,0,65,0,1271,0,6,21,3,10,19,0,0,21,2,0
"PF3D7_1441200",0,0,0,0,31,0,0,0,0,2,0,0,0,87,0,0,0,1,0,0,29,0
"PF3D7_1441300",163,1,0,265,0,176,0,0,618,872,2436,0,614,760,0,0,129,330,0,63,895,0
"PF3D7_1441400",0,0,0,0,0,0,111,107,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"PF3D7_1441500",0,0,0,0,0,0,0,0,0,1,0,35,0,0,0,17,0,0,0,0,0,0
"PF3D7_1441600",1,0,0,0,0,22,0,0,0,0,0,0,2,6,0,0,5,12,0,0,1,0
"PF3D7_1441700",6,0,0,4,0,15,0,0,7,28,85,0,17,40,0,0,1,0,0,0,14,0
"PF3D7_1441800",38,0,0,2,0,0,420,346,0,25,0,69,0,9,5,68,96,1,7,0,57,26
"PF3D7_1441900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,149,0,0,0,0,0,0
"PF3D7_1442000",1,0,0,0,0,1,0,28,46,3,0,1,0,0,0,0,0,1,0,0,0,0
"PF3D7_1442100",0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1442200",15,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1442300",0,0,0,0,0,0,0,0,0,53,0,0,3,0,0,0,22,0,0,0,82,0
"PF3D7_1442400",31,6,268,4,323,39,38,0,4,10,0,0,15,5,0,42,11,33,0,0,0,125
"PF3D7_1442500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1442600",0,162,0,0,0,3,128,188,46,3,0,539,0,0,52,2,0,0,604,0,31,0
"PF3D7_1442700",1,24,0,0,0,0,0,74,23,43,0,312,36,26,0,0,4,0,49,0,15,60
"PF3D7_1442800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1442900",3,188,3,0,0,58,72,1,53,11,0,0,74,0,2,5,64,18,0,2,2,0
"PF3D7_1443000",0,0,0,0,0,0,0,0,0,82,0,0,5,0,0,0,0,1,0,0,1,0
"PF3D7_1443100",0,23,0,34,0,5,31,24,5,4,0,230,8,0,184,3,0,0,0,0,1,85
"PF3D7_1443200",0,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7,0,0,0,0,250
"PF3D7_1443300",0,0,0,0,0,25,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"PF3D7_1443400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1443500",2,0,0,34,0,0,0,0,10,0,0,0,2,0,0,0,0,22,0,0,16,1
"PF3D7_1443600",0,0,0,0,0,13,0,0,25,0,0,141,2,17,0,9,0,4,346,0,18,83
"PF3D7_1443700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1443800",0,0,0,0,0,16,0,0,41,17,0,0,0,0,0,0,0,0,0,2,5,0
"PF3D7_1443900",7,0,0,63,366,11,0,0,96,51,0,0,0,109,0,0,18,13,0,0,98,5
"PF3D7_1444000",3,2,0,0,0,5,0,0,0,11,0,33,0,15,0,0,0,0,0,0,0,0
"PF3D7_1444100",0,146,0,0,0,0,827,710,0,0,0,620,0,0,2459,1176,0,0,677,0,0,336
"PF3D7_1444200",0,76,0,0,0,0,0,60,0,0,0,149,0,0,0,0,0,0,5,0,0,128
"PF3D7_1444300",38,0,0,277,0,18,0,0,133,285,0,0,111,345,0,0,19,0,0,0,140,0
"PF3D7_1444400",3,0,0,0,0,0,0,0,17,3,0,0,0,2,0,0,0,0,0,28,13,0
"PF3D7_1444500",2,9,0,9,0,0,0,311,0,4,0,24,0,8,243,0,47,0,479,2,26,0
"PF3D7_1444600",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,7
"PF3D7_1444700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1444800",0,192,113,0,190,0,118,0,0,53,0,37,0,0,384,778,0,0,0,0,4,39
"PF3D7_1444900",5,0,0,0,0,11,0,16,0,11,0,0,60,28,0,0,0,5,0,0,0,109
"PF3D7_1445000",3,0,1,1,0,3,0,0,7,30,17,0,75,22,0,1,13,6,0,0,47,300
"PF3D7_1445100",23,0,0,0,0,1,0,0,28,0,0,0,0,2,0,0,0,0,0,0,0,0
"PF3D7_1445200",2,3,0,24,83,12,4,0,58,0,0,0,0,0,0,0,57,30,0,0,16,0
"PF3D7_1445300",0,0,20,2,2,0,0,0,21,0,1,0,0,0,0,0,78,0,0,0,0,0
"PF3D7_1445400",47,0,277,39,47,19,8,769,3,14,0,75,49,21,0,0,54,0,7,21,63,0
"PF3D7_1445500",0,12,0,0,0,4,0,0,0,0,0,0,7,4,0,0,0,0,0,0,7,0
"PF3D7_1445600",2,0,0,0,423,0,0,0,0,0,0,13,0,77,84,99,0,0,0,0,0,0
"PF3D7_1445700",16,66,0,14,0,15,0,0,0,44,0,23,0,47,0,0,59,0,0,1,1,1
"PF3D7_1445800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"PF3D7_1445900",0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,20,0,0,15,0
"PF3D7_1446100",79,0,0,60,0,25,0,0,34,20,0,0,95,125,0,0,76,24,0,401,134,0
"PF3D7_1446200",0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1446300",0,0,146,0,0,22,0,0,3,3,0,0,0,31,15,0,29,0,2,0,0,0
"PF3D7_1446400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"PF3D7_1446500",7,119,146,62,3,4,1355,59,27,25,0,42,120,254,1127,46,61,21,92,28,21,1
"PF3D7_1446600",0,0,0,0,0,31,0,0,0,0,0,0,1,6,0,0,66,0,0,1,111,0
"PF3D7_1446700",0,0,0,1,0,0,0,284,41,0,0,0,5,96,0,0,21,0,0,0,29,0
"PF3D7_1446800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"PF3D7_1446900",13,0,5,8,109,38,0,0,5,138,0,0,170,347,0,0,0,52,0,3,353,0
"PF3D7_1447000",0,0,0,0,4,0,0,0,3,0,0,10,0,61,0,0,0,0,25,0,0,0
"PF3D7_1447100",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,1,4,0
"PF3D7_1447200",34,0,0,114,280,96,0,0,173,123,11,53,93,369,0,1,42,124,0,135,304,0
"PF3D7_1447300",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"PF3D7_1447400",29,0,0,54,163,53,0,0,35,40,0,0,5,52,0,0,0,8,0,0,6,0
"PF3D7_1447500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1447600",7,0,0,0,0,0,0,0,0,0,11,0,52,129,0,0,0,0,0,0,70,0
"PF3D7_1447700",0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,5,0
"PF3D7_1447800",13,0,0,4,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,24,0
"PF3D7_1447900",0,0,0,0,267,0,0,0,0,0,0,0,0,170,0,78,0,0,0,0,0,0
"PF3D7_1448000",0,0,0,0,0,14,0,5,0,1,0,0,0,36,0,0,0,0,0,0,0,0
"PF3D7_1448100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1448200",0,42,0,0,0,0,13,4,0,1,3,0,0,0,33,109,0,0,25,1,0,11
"PF3D7_1448300",0,0,0,0,0,16,0,9,37,9,0,158,1,81,38,5,0,53,988,0,44,41
"PF3D7_1448400",0,0,0,116,0,41,24,0,0,1,1367,0,10,91,0,0,0,0,0,151,24,0
"PF3D7_1448500",9,198,0,7,0,69,267,715,26,67,0,20,72,164,4267,18,74,2,11,0,54,0
"PF3D7_1448600",10,26,15,51,45,63,0,0,55,58,0,0,28,141,0,0,40,5,36,0,109,0
"PF3D7_1448700",0,0,0,0,0,0,0,0,0,0,0,0,57,25,0,25,0,53,8,0,0,0
"PF3D7_1448800",3,0,1,7,0,0,0,0,0,1,0,0,82,360,0,0,12,5,0,48,79,0
"PF3D7_1448900",43,0,0,117,0,15,0,0,62,259,618,0,63,625,0,0,0,110,0,0,171,0
"PF3D7_1449000",6,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,52,0
"PF3D7_1449100",0,59,0,5,0,0,456,172,0,0,0,35,0,28,154,236,17,12,0,0,26,679
"PF3D7_1449200",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"PF3D7_1449300.1",36,0,0,0,0,0,0,201,0,30,0,34,22,0,0,0,8,0,0,0,0,0
"PF3D7_1449400",0,5,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"PF3D7_1449500",1,1,0,1,0,0,22,0,24,50,2,31,89,6,158,0,31,9,0,124,34,43
"PF3D7_1449600",0,0,0,0,8,0,0,0,9,22,0,0,2,11,0,0,0,0,0,1,0,0
"PF3D7_1449700",0,53,77,12,0,6,0,269,0,0,0,0,0,0,14,0,28,7,0,0,1,72
"PF3D7_1449800",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
"PF3D7_1449900",9,23,0,15,33,12,0,0,16,11,0,73,16,14,0,0,0,9,87,0,100,0
"PF3D7_1450000",2,0,1,0,0,25,6,0,0,0,0,0,0,32,0,13,8,1,310,0,0,0
"PF3D7_1450100",0,0,375,0,0,6,0,779,0,0,1,0,0,0,0,0,62,0,0,0,0,3
"PF3D7_1450200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"PF3D7_1450300",4,0,0,21,0,7,41,0,25,0,0,0,7,1,0,1,12,0,6,55,0,0
"PF3D7_1450400",0,0,0,6,24,8,0,68,19,30,0,0,5,0,83,0,5,1,0,0,105,0
"PF3D7_1450500",57,95,0,22,0,84,97,1,11,88,0,177,49,120,1177,384,69,178,0,0,157,0
"PF3D7_1450600",0,0,0,0,244,26,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"PF3D7_1450700",28,0,0,137,0,33,0,0,133,11,169,43,155,31,0,0,110,67,0,66,203,0
"PF3D7_1450800",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1450900",0,0,314,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1451000",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,0,60,0
"PF3D7_1451100",0,205,316,355,1552,63,0,0,0,340,0,0,0,0,43,0,0,21,657,0,242,0
"PF3D7_1451200",29,56,0,1,49,25,0,0,53,0,0,0,82,22,0,3,102,9,0,82,1,0
"PF3D7_1451300",2,162,0,71,0,31,0,0,69,19,0,206,3,950,1,0,27,0,0,0,57,0
"PF3D7_1451400",0,0,10,0,0,1,0,72,74,98,0,0,0,15,29,0,2,0,0,0,0,0
"PF3D7_1451500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1451600",20,0,0,43,0,62,0,0,38,412,0,0,1,2066,0,0,32,44,0,185,63,0
