"","pm.19","pm.51","pm.65","pm.67","pm.82","pm.103","pm.114","pm.115","pm.145","pm.146","pm.161","pm.162","pm.178"
"PmUG01_10036500",0,0,0,0,0,0,0,0,0,0,4.39231742277876,0,5.08746284125034
"PmUG01_10036600",0,1,3.4594316186373,0,0,1.58496250072116,0,1,0,5.4594316186373,3.16992500144231,4.24792751344359,0
"PmUG01_10036700",0,3,0,1,0,0,0,1,2,5.20945336562895,0,0,1
"PmUG01_10036800",0,0,0,0,0,0,0,0,0,9.10852445677817,0,0,4.8073549220576
"PmUG01_10036900",0,0,0,0,4.4594316186373,0,0,0,6.78135971352466,0,0,0,0
"PmUG01_10037000",1,0,4.58496250072116,1,0,0,0,2.32192809488736,0,0,0,0,0
"PmUG01_10037100",0,0,0,0,4.08746284125034,0,0,0,0,0,0,0,0
"PmUG01_10037200",5.88264304936184,0,2.32192809488736,8.08746284125034,2.32192809488736,1,0,2.8073549220576,0,0,0,0,1
"PmUG01_10037300",0,3.16992500144231,1,0,0,0,4.85798099512757,0,1,2.32192809488736,0,3.16992500144231,3.70043971814109
"PmUG01_10037400",0,0,2,0,0,5.8073549220576,0,0,1,1.58496250072116,0,0,2
"PmUG01_10037500",0,0,5.08746284125034,0,3.4594316186373,0,0,0,0,0,0,0,0
"PmUG01_10037600",1,2,0,0,0,0,2,0,0,0,3.90689059560852,0,5.8073549220576
"PmUG01_10037700",1,0,0,0,0,0,1,1,0,7.51569983828404,0,0,0
"PmUG01_10037800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10037900",0,0,0,0,0,11.1953722074027,1,0,0,0,1,0,0
"PmUG01_10038000",0,1,0,0,1.58496250072116,0,0,0,0,0,0,0,2.8073549220576
"PmUG01_10038100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10038200",0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0
"PmUG01_10038300",0,1,0,0,0,0,0,0,2,0,0,0,4.95419631038687
"PmUG01_10038400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10038500",4,5.52356195605701,4.16992500144231,6.89481776330794,0,7.94836723158468,6.33985000288462,3.58496250072116,6.37503943134692,1.58496250072116,3.16992500144231,0,3.32192809488736
"PmUG01_10038600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10038700",0,0,0,1,0,1,2,0,1.58496250072116,1,1,1.58496250072116,4.52356195605701
"PmUG01_10038800",0,0,0,0,2.58496250072116,0,0,1,0,3.8073549220576,0,7.13955135239879,0
"PmUG01_10038900",0,0,0,0,0,0,0,0,3.4594316186373,0,0,4.32192809488736,0
"PmUG01_10039000",0,0,3.90689059560852,4.32192809488736,5.75488750216347,0,7.74819284958946,2.8073549220576,5.93073733756289,7.5077946401987,5.4594316186373,0,3.4594316186373
"PmUG01_10039100",0,0,2.58496250072116,1,0,0,0,0,0,0,0,0,0
"PmUG01_10039200",0,0,3.8073549220576,0,0,0,0,1,0,0,0,0,0
"PmUG01_10039300",0,0,0,0,0,0,0,0,0,0,0,0,1
"PmUG01_10039400",1,0,0,0,2.58496250072116,0,0,0,1,0,0,0,0
"PmUG01_10039500",0,0,3.4594316186373,2,4.8073549220576,0,4.16992500144231,1.58496250072116,0,0,5,4.08746284125034,5.35755200461808
"PmUG01_10039600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10039700",3.70043971814109,6.02236781302845,0,0,3.58496250072116,0,5.16992500144231,2.8073549220576,0,0,5.78135971352466,0,0
"PmUG01_10039800",0,5.04439411935845,0,0,5.04439411935845,1.58496250072116,0,0,0,0,0,0,0
"PmUG01_10039900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10040000",0,3.16992500144231,7.23840473932508,0,0,0,0,1,0,0,0,0,0
"PmUG01_10040100",0,4.85798099512757,0,0,0,4.24792751344359,0,0,0,0,0,0,0
"PmUG01_10040200",0,0,0,0,0,3.32192809488736,0,0,0,0,0,0,0
"PmUG01_10040300",0,0,0,0,0,0,6.04439411935845,0,0,0,5.24792751344359,5.4262647547021,0
"PmUG01_10040400",0,0,0,0,0,0,0,1,0,5.04439411935845,2.32192809488736,0,0
"PmUG01_10040500",0,0,0,0,3.16992500144231,0,0,0,0,1,0,1,0
"PmUG01_10040600",0,0,0,0,0,0,0,0,0,0,3.4594316186373,0,1.58496250072116
"PmUG01_10040700",0,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_10040800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10040900",0,0,0,0,7.13955135239879,0,0,0,0,0,0,0,5.8073549220576
"PmUG01_10041000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10041100",3.58496250072116,6.56985560833095,0,0,0,0,0,0,0,7.02236781302845,5.52356195605701,0,0
"PmUG01_10041200",0,0,0,0,2.58496250072116,1,0,2.32192809488736,0,0,0,0,0
"PmUG01_10041300",0,0,0,3.90689059560852,0,0,0,0,2,0,0,6.95419631038687,4.64385618977472
"PmUG01_10041400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10041500",0,0,0,0,5.6724253419715,8.09803208296053,6.22881869049588,3.90689059560852,3.16992500144231,0,2.58496250072116,7.36632221424582,0
"PmUG01_10041600",0,0,0,0,0,0,0,0,0,0,0,0,4.24792751344359
"PmUG01_10041700",6.7279204545632,0,4.4594316186373,0,1.58496250072116,0,5.20945336562895,1,0,0,1,0,0
"PmUG01_10041800",6.14974711950468,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10041900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10042000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10042100",0,8.98299357469431,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10042200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10042300",0,0,0,0,0,0,0,0,0,0,0,1,0
"PmUG01_10042400",0,0,0,0,0,7.74146698640115,0,0,0,0,0,0,0
"PmUG01_10042500",0,0,0,3.8073549220576,0,0,0,0,2,0,0,0,1.58496250072116
"PmUG01_10042600",0,5.90689059560852,2.58496250072116,0,0,0,1,3.32192809488736,0,0,1,0,0
"PmUG01_10042700",5.78135971352466,0,5.35755200461808,2.58496250072116,0,0,0,0,0,6.78135971352466,0,0,4.90689059560852
"PmUG01_10042800",2.32192809488736,0,0,0,0,0,4.4594316186373,2,0,0,0,2,0
"PmUG01_10042900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10043000",0,0,7.12928301694497,0,8.04439411935845,0,0,1,0,0,0,0,1.58496250072116
"PmUG01_10043100",3.8073549220576,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_10043200",0,0,0,0,0,1,0,0,0,4.39231742277876,3.16992500144231,0,0
"PmUG01_10043300",0,1,0,0,0,0,0,0,4.08746284125034,0,0,0,0
"PmUG01_10043400",0,8.64024493622235,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10043500",0,0,0,0,6.39231742277876,0,0,0,1.58496250072116,0,0,0,0
"PmUG01_10043600",3.32192809488736,0,0,0,1,0,0,0,2.8073549220576,0,0,0,0
"PmUG01_10043700",0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0
"PmUG01_10043800",0,0,3.4594316186373,0,0,0,1,2.58496250072116,0,0,0,0,0
"PmUG01_10043900",0,4.08746284125034,0,3.70043971814109,5.6724253419715,0,3.8073549220576,3.58496250072116,4.70043971814109,0,0,0,0
"PmUG01_10044000",0,0,0,0,0,0,0,0,0,0,4,0,0
"PmUG01_10044100",0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0
"PmUG01_10044200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10044300",1,0,3.58496250072116,7.27612440527424,0,0,1,4,0,0,3.58496250072116,0,5.16992500144231
"PmUG01_10044400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10044500",0,0,3.58496250072116,0,0,0,1.58496250072116,0,0,0,0,0,5.6724253419715
"PmUG01_10044600",0,0,3.8073549220576,0,0,0,0,0,0,5.4262647547021,0,0,0
"PmUG01_10044700",0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,1.58496250072116
"PmUG01_10044800",0,0,0,6.59991284218713,0,0,0,2.8073549220576,2.32192809488736,0,3.8073549220576,2.58496250072116,6.28540221886225
"PmUG01_10044900",0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0
"PmUG01_10045000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10045100",3.16992500144231,5.20945336562895,0,0,0,0,0,4,5.70043971814109,7.76818432477693,7.24792751344359,0,5.12928301694497
"PmUG01_10045200",0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0
"PmUG01_10045300",0,0,0,0,0,0,0,2.58496250072116,0,0,0,0,0
"PmUG01_10045400",0,0,0,0,0,0,4.85798099512757,0,0,0,0,0,0
"PmUG01_10045500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10045600",0,0,5.4262647547021,0,1,0,0,0,0,0,0,0,0
"PmUG01_10045700",3.32192809488736,1,0,4.52356195605701,0,0,5.61470984411521,0,5.52356195605701,0,0,0,0
"PmUG01_10045800",0,0,2.8073549220576,0,0,0,0,0,0,5.61470984411521,0,0,4.90689059560852
"PmUG01_10045900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10046000",0,0,0,0,0,0,0,0,1,0,0,0,0
"PmUG01_10046100",0,0,0,0,0,0,0,0,6.96578428466209,0,0,0,5.39231742277876
"PmUG01_10046200",0,0,0,0,3.70043971814109,0,0,0,0,0,0,0,0
"PmUG01_10046300",0,0,0,0,0,4.8073549220576,0,0,0,0,0,0,0
"PmUG01_10046400",0,0,3,0,0,0,2,0,0,0,0,0,6.4093909361377
"PmUG01_10046500",0,0,0,0,0,0,0,0,0,0,0,1,0
"PmUG01_10046600",0,0,0,0,0,8.25738784269265,0,0,0,0,0,0,0
"PmUG01_10046700",0,0,0,0,0,10.311748315005,0,0,0,6.7279204545632,0,0,0
"PmUG01_10046800",0,0,0,0,0,5.58496250072116,0,0,0,0,0,0,0
"PmUG01_10046900",0,0,0,0,0,5.58496250072116,0,0,0,0,0,0,0
"PmUG01_10047000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10047100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10047200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10047300",0,0,0,0,0,7.95419631038687,0,0,0,0,0,0,0
"PmUG01_10047400",0,0,0,0,4.95419631038687,0,0,2.32192809488736,0,0,0,0,3.8073549220576
"PmUG01_10047500",4.52356195605701,0,0,0,0,0,0,0,2.32192809488736,4.95419631038687,0,0,5.61470984411521
"PmUG01_10047600",0,0,5.16992500144231,0,0,0,0,0,6.78135971352466,0,0,0,0
"PmUG01_10047700",2,3.16992500144231,6.55458885167764,0,1,0,4,0,3.16992500144231,2.58496250072116,4.32192809488736,1.58496250072116,7.88264304936184
"PmUG01_10047800",0,3.16992500144231,3.32192809488736,0,0,0,0,1,0,0,2.58496250072116,0,0
"PmUG01_10047900",0,0,0,1,0,0,0,0,0,0,0,0,0
"PmUG01_10048000",0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0
"PmUG01_10048100",0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10048200",0,0,0,0,0,0,0,0,2,0,1,0,1.58496250072116
"PmUG01_10048300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10048400",0,0,0,0,0,0,2.32192809488736,1,1,0,0,0,2
"PmUG01_10048500",0,0,0,0,1,0,2,0,4.16992500144231,5.75488750216347,0,0,6
"PmUG01_10048600",0,0,1,0,0,0,0,0,3.4594316186373,5.39231742277876,0,0,2.32192809488736
"PmUG01_10048700",0,0,0,1,0,0,0,0,0,0,0,0,0
"PmUG01_10048800",8.29462074889163,0,6.53915881110803,0,7.36632221424582,0,0,4.75488750216347,7.64385618977472,3.4594316186373,7.15987133677839,0,4.24792751344359
"PmUG01_10048900",0,0,0,1.58496250072116,0,0,0,2.32192809488736,0,0,0,0,0
"PmUG01_10049000",0,0,0,0,0,0,0,0,0,1,0,0,0
"PmUG01_10049100",0,0,0,0,0,0,0,0,0,6.76818432477693,0,1,0
"PmUG01_10049200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10049300",0,4.95419631038687,0,0,1,0,0,0,0,4.58496250072116,0,0,0
"PmUG01_10049400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10049500",0,0,0,0,0,0,0,0,0,4.70043971814109,0,0,4.52356195605701
"PmUG01_10049600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10049700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10049900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10050400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10050500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10050700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10050800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10050900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10051100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10051200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10051400",0,0,0,0,0,0,0,0,0,0,0,0,1
"PmUG01_10051500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10051600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10051900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10052000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10052100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10052400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10052500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10052600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10052800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10052900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10053000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10053100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10053200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10053300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10053400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10053500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10053600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10053700",0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0
"PmUG01_10053800",0,0,0,0,0,0,0,0,3.4594316186373,0,0,0,0
"PmUG01_10053900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10054000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10054200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10054300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10054400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10054500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10054600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10054800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10054900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10055000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11010100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11010200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11010300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11010400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11010600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11010700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11010800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11010900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11011100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11011200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11011300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11011500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11011600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11011800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11011900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11012000",0,0,0,0,0,1,0,0,0,0,0,0,0
"PmUG01_11012100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11012200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11012300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11012400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11012700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11012800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11012900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11013000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11013100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11013200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11013400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11013500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11013600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11013700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11013800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11013900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11014200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11014300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11014400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11014500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11014800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11015000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11015100",0,0,0,0,4.52356195605701,0,0,0,0,0,0,0,0
"PmUG01_11015200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11015300",0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0
"PmUG01_11015400",0,0,0,0,2,0,6.4262647547021,0,0,0,0,0,4.90689059560852
"PmUG01_11015500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11015600",0,0,0,0,3.4594316186373,0,0,0,0,3.4594316186373,0,0,0
"PmUG01_11015700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11015800",1,1,0,0,0,10.1848753429083,0,0,1,1,1,1,0
"PmUG01_11015900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11016000",0,0,0,0,0,0,2.8073549220576,0,0,0,1,0,0
"PmUG01_11016100",0,0,0,2.8073549220576,0,0,0,0,0,0,0,0,0
"PmUG01_11016200",0,0,0,4.08746284125034,0,0,0,0,0,0,0,0,0
"PmUG01_11016300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11016400",1.58496250072116,0,2,0,2.58496250072116,0,0,0,0,1,2,4,1
"PmUG01_11016500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11016600",0,0,4.70043971814109,5.64385618977472,0,0,0,2.8073549220576,4,0,2.8073549220576,5.24792751344359,5.78135971352466
"PmUG01_11016700",0,0,0,0,0,0,4.95419631038687,0,0,0,1.58496250072116,0,3.4594316186373
"PmUG01_11016800",0,0,3,0,0,0,0,0,2.32192809488736,0,0,0,5
"PmUG01_11016900",1,6.20945336562895,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11017000",0,0,3.58496250072116,6,0,0,0,0,1.58496250072116,1,1.58496250072116,2,0
"PmUG01_11017100",4.08746284125034,0,0,0,6.06608919045777,0,0,0,0,0,0,0,0
"PmUG01_11017200",0,0,0,1,0,0,0,0,0,0,0,0,0
"PmUG01_11017300",0,6.16992500144231,3.70043971814109,4.8073549220576,0,0,0,0,6.98868468677217,0,0,0,0
"PmUG01_11017400",0,0,1.58496250072116,0,0,0,0,0,0,4.4594316186373,2,0,0
"PmUG01_11017500",0,0,3,0,0,0,0,0,0,0,0,1,0
"PmUG01_11017600",0,0,0,0,0,0,0,0,0,0,0,0,1
"PmUG01_11017700",0,0,0,3.8073549220576,0,0,3.58496250072116,4,0,0,0,5.4262647547021,2.32192809488736
"PmUG01_11017800",0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0
"PmUG01_11017900",0,2.32192809488736,0,0,3.8073549220576,0,0,1.58496250072116,7.05528243550119,0,5.4262647547021,1,5.85798099512757
"PmUG01_11018000",0,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_11018100",5.83289001416474,2,7.49984588708321,5.8073549220576,0,0,6.7279204545632,3.70043971814109,5.83289001416474,0,3.70043971814109,1,2.8073549220576
"PmUG01_11018200",0,0,0,2.58496250072116,0,0,0,0,0,0,0,0,0
"PmUG01_11018300",1,0,0,0,0,0,0,0,4.4594316186373,0,0,0,0
"PmUG01_11018400",0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11018500",0,0,0,7.13955135239879,0,0,0,0,4.95419631038687,0,0,0,2.58496250072116
"PmUG01_11018600",6.20945336562895,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0
"PmUG01_11018700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11018800",5.35755200461808,1.58496250072116,6.39231742277876,0,0,0,0,0,0,5.20945336562895,3.4594316186373,0,0
"PmUG01_11018900",0,0,0,0,0,0,0,0,0,5.16992500144231,0,0,0
"PmUG01_11019000",0,0,0,0,0,0,0,0,0,6.5077946401987,0,0,0
"PmUG01_11019100",3.58496250072116,0,2.58496250072116,0,1,0,0,0,0,0,3,0,0
"PmUG01_11019200",0,0,0,2,0,0,0,0,0,0,0,0,0
"PmUG01_11019300",6.04439411935845,0,4.64385618977472,0,8.6724253419715,0,0,3,4.58496250072116,7.20945336562895,1,0,3.16992500144231
"PmUG01_11019400",0,0,0,0,0,0,0,0,1.58496250072116,1,1.58496250072116,1,1.58496250072116
"PmUG01_11019500",0,4.16992500144231,0,0,5.6724253419715,0,0,1,5.16992500144231,2.32192809488736,0,0,4.64385618977472
"PmUG01_11019600",6.16992500144231,0,0,0,7.33985000288462,1.58496250072116,0,0,0,0,0,0,0
"PmUG01_11019700",0,0,0,0,0,0,0,0,0,5.70043971814109,0,0,0
"PmUG01_11019800",0,0,0,0,0,0,2.58496250072116,4.39231742277876,0,3.4594316186373,6.33985000288462,0,3.16992500144231
"PmUG01_11019900",5.83289001416474,0,1.58496250072116,3.16992500144231,0,0,3.58496250072116,3,7.35755200461808,4.4594316186373,5.04439411935845,0,0
"PmUG01_11020000",0,0,5,0,0,7.18982455888002,0,0,0,0,0,0,0
"PmUG01_11020100",0,0,0,0,0,0,0,0,0,0,0,3,0
"PmUG01_11020200",0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0
"PmUG01_11020300",0,0,4.16992500144231,0,0,0,5.12928301694497,1.58496250072116,6.24792751344359,6.20945336562895,0,0,4.58496250072116
"PmUG01_11020400",6.02236781302845,0,4.90689059560852,0,5.08746284125034,0,0,3.16992500144231,0,7.59991284218713,0,0,2.32192809488736
"PmUG01_11020500",1,0,4.85798099512757,0,0,4.8073549220576,0,0,0,0,0,0,4.4594316186373
"PmUG01_11020600",0,0,6.4757334309664,0,0,1.58496250072116,0,2.58496250072116,0,0,0,0,5.52356195605701
"PmUG01_11020700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11020800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11020900",0,0,0,0,0,0,0,0,5.16992500144231,0,0,0,4.52356195605701
"PmUG01_11021000",0,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_11021100",0,0,4.8073549220576,0,0,0,6.2667865406949,4,3.58496250072116,0,0,0,0
"PmUG01_11021200",5.24792751344359,0,2.8073549220576,5,2.58496250072116,0,0,0,1,0,0,0,2
"PmUG01_11021300",0,0,0,0,0,0,0,0,0,0,0,0,6.04439411935845
"PmUG01_11021400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11021500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11021600",0,0,2,0,5.85798099512757,0,6.94251450533924,1,4.52356195605701,0,0,0,3.16992500144231
"PmUG01_11021700",0,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_11021800",7.65105169117893,3.32192809488736,2.32192809488736,0,0,0,2,3,1,0,4.90689059560852,0,5.95419631038687
"PmUG01_11021900",0,0,2,0,4.08746284125034,0,0,2.32192809488736,3.58496250072116,4.08746284125034,0,4.24792751344359,3.70043971814109
"PmUG01_11022000",0,0,0,0,0,0,0,0,1,0,0,0,5.12928301694497
"PmUG01_11022100",0,0,0,0,0,0,0,0,3.4594316186373,0,0,0,0
"PmUG01_11022200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11022300",0,0,0,0,0,0,0,0,0,5.32192809488736,0,0,0
"PmUG01_11022400",0,0,0,0,0,0,0,0,0,0,5.4262647547021,4.16992500144231,0
"PmUG01_11022500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11022600",0,1,0,0,5.28540221886225,0,0,0,2,0,0,1,2.32192809488736
"PmUG01_11022700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11022800",0,0,0,0,0,0,0,1.58496250072116,5.12928301694497,0,0,0,0
"PmUG01_11022900",0,0,0,0,0,0,0,0,5.6724253419715,0,0,0,0
"PmUG01_11023000",1,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11023100",2.58496250072116,2.32192809488736,0,0,0,1,0,1.58496250072116,0,0,0,0,0
"PmUG01_11023200",0,4.85798099512757,0,0,0,0,0,1,3.58496250072116,0,0,0,5.64385618977472
"PmUG01_11023300",0,0,0,0,0,0,5.52356195605701,2.32192809488736,5.61470984411521,0,0,0,3.32192809488736
"PmUG01_11023400",0,0,3.4594316186373,0,0,0,0,0,2,0,0,8.2240016741981,3.58496250072116
"PmUG01_11023500",0,6.3037807481771,0,0,0,0,2.32192809488736,0,0,0,0,0,0
"PmUG01_11023600",1,0,0,0,0,0,0,0,0,2.8073549220576,0,0,3.90689059560852
"PmUG01_11023700",0,0,0,0,0,0,4,0,0,0,1,0,4.58496250072116
"PmUG01_11023800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11023900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11024000",0,5.6724253419715,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11024100",0,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_11024200",0,0,0,0,0,0,0,0,0,8.26209484537018,0,0,0
"PmUG01_11024300",0,0,0,0,0,9.27844945822048,0,0,0,0,0,0,0
"PmUG01_11024400",0,0,0,4.08746284125034,0,0,0,0,0,0,0,0,0
"PmUG01_11024500",0,0,0,0,0,0,0,0,0,0,0,4.08746284125034,0
"PmUG01_11024600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11024700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_11024800",0,1,0,0,0,0,0,0,0,0,0,0,0
