"","pm.19","pm.51","pm.65","pm.67","pm.82","pm.103","pm.114","pm.115","pm.145","pm.146","pm.161","pm.162","pm.178"
"PmUG01_09056300",53,0,0,0,92,0,54,13,14,0,0,0,5
"PmUG01_09056400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_09056500",0,0,1,0,0,1,0,5,2,0,0,0,0
"PmUG01_09056600",0,0,26,0,38,0,0,0,0,0,0,0,0
"PmUG01_09056700",0,0,0,0,0,0,1,1,1,0,0,0,0
"PmUG01_09056800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_09056900",0,0,5,0,0,0,1,0,62,0,0,0,0
"PmUG01_09057000",0,0,5,0,4,0,0,0,4,0,0,0,0
"PmUG01_09057100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_09057200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10010200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10010500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10010800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10010900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10011000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10011100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10011300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10011500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10011600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10011800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10012000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10012200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10012300",0,0,0,0,0,0,0,0,0,0,0,0,3
"PmUG01_10012400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10012500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10012600",0,0,0,0,0,0,0,0,0,1,18,0,1
"PmUG01_10012700",4,58,46,0,75,0,0,5,0,0,128,0,114
"PmUG01_10012800",11967,10744,13461,15572,17644,24933,14429,3203,18136,17185,11949,10698,22646
"PmUG01_10012900",1,0,3,0,6,0,1,0,0,0,0,0,2
"PmUG01_10013000",21,14,4,8,104,335,14,171,120,13,16,40,217
"PmUG01_10013100",13,0,0,0,0,0,0,0,45,0,0,0,1
"PmUG01_10013200",0,0,0,0,0,0,0,0,14,0,0,0,0
"PmUG01_10013300",0,0,1,0,0,0,6,0,0,0,0,258,0
"PmUG01_10013400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10013500",0,0,5,0,0,0,0,3,0,1,0,0,5
"PmUG01_10013600",12,0,38,0,0,0,0,4,15,0,0,0,0
"PmUG01_10013700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10013800",0,0,0,0,57,0,0,1,0,0,0,0,0
"PmUG01_10013900",0,0,1,0,0,0,0,0,0,27,0,0,1
"PmUG01_10014000",0,0,40,0,63,0,0,0,0,11,11,0,0
"PmUG01_10014100",0,0,0,0,0,0,0,0,0,2,0,0,0
"PmUG01_10014200",0,0,0,0,0,0,0,0,7,0,0,0,0
"PmUG01_10014300",0,0,1,0,0,0,0,0,0,14,0,0,0
"PmUG01_10014400",0,0,5,0,0,0,0,0,0,0,0,0,0
"PmUG01_10014500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10014600",0,0,0,1,0,0,0,2,0,0,0,0,0
"PmUG01_10014700",0,0,0,0,0,0,0,0,0,0,0,0,31
"PmUG01_10014800",5,0,0,0,24,0,19,15,0,156,0,0,85
"PmUG01_10014900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10015000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10015100",0,0,32,0,0,0,0,0,0,0,2,0,0
"PmUG01_10015200",0,2,11,1,0,0,7,6,4,17,0,8,0
"PmUG01_10015300",0,0,0,0,0,0,0,0,1,0,0,0,0
"PmUG01_10015400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10015500",0,0,12,0,0,0,0,0,0,0,0,1,1
"PmUG01_10015600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10015700",10,0,1,0,1,0,0,2,0,0,0,0,0
"PmUG01_10015800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10015900",0,0,0,0,0,0,0,1,1,0,0,0,0
"PmUG01_10016000",0,55,0,0,0,0,0,1,0,0,0,3,0
"PmUG01_10016100",0,3,1,0,0,0,0,1,0,4,0,0,0
"PmUG01_10016200",0,0,0,0,0,89,0,0,0,0,0,0,0
"PmUG01_10016300",0,0,0,0,0,0,0,0,1,0,17,0,16
"PmUG01_10016400",0,0,0,0,0,0,0,4,6,1,10,0,1
"PmUG01_10016500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10016600",0,9,0,0,0,0,0,0,0,0,3,0,40
"PmUG01_10016700",0,0,0,0,0,0,5,0,0,0,0,0,0
"PmUG01_10016800",0,0,0,0,0,0,5,2,2,0,0,12,1
"PmUG01_10016900",1,0,50,0,0,0,0,17,44,0,1,0,60
"PmUG01_10017000",0,0,0,0,0,0,19,5,56,0,3,0,23
"PmUG01_10017100",24,0,0,0,0,0,0,0,0,0,1,0,0
"PmUG01_10017200",0,0,0,0,0,0,0,0,0,102,0,23,0
"PmUG01_10017300",0,0,0,0,0,7,0,1,95,0,0,0,3
"PmUG01_10017400",0,0,0,78,55,0,0,3,1,0,57,0,0
"PmUG01_10017500",0,0,25,1,67,0,68,5,54,557,0,0,0
"PmUG01_10017600",0,0,3,0,0,0,0,18,0,0,0,0,0
"PmUG01_10017700",0,0,0,0,0,0,0,0,12,0,5,0,0
"PmUG01_10017800",0,0,0,0,0,0,27,1,0,0,0,0,0
"PmUG01_10017900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10018000",0,0,0,0,1,1,0,0,0,0,0,0,1
"PmUG01_10018100",0,0,0,0,0,0,0,0,0,12,0,0,0
"PmUG01_10018200",0,0,0,0,41,0,0,0,0,0,0,12,0
"PmUG01_10018300",0,0,0,0,0,0,0,7,141,0,0,0,4
"PmUG01_10018400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10018500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10018600",0,1,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10018700",0,0,0,0,0,6,0,0,0,0,0,0,0
"PmUG01_10018800",0,0,1,0,0,0,0,2,0,33,70,0,0
"PmUG01_10018900",0,0,8,0,0,0,0,0,0,0,0,0,0
"PmUG01_10019000",0,0,0,0,0,0,0,0,2,0,0,0,0
"PmUG01_10019100",0,0,1,8,0,0,0,0,9,0,0,0,12
"PmUG01_10019200",0,0,0,0,0,1,0,0,0,0,0,0,2
"PmUG01_10019300",0,44,5,1,193,0,176,11,101,0,2,0,40
"PmUG01_10019400",0,0,0,0,29,60,0,3,24,0,90,0,8
"PmUG01_10019500",0,2,0,0,0,0,0,5,12,117,0,9,17
"PmUG01_10019600",0,0,18,0,0,0,1,3,0,0,5,0,0
"PmUG01_10019800",0,0,0,0,0,0,0,0,0,0,0,0,1
"PmUG01_10019900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10020000",0,26,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10020100",0,0,0,62,0,0,0,4,0,0,0,0,0
"PmUG01_10020200",0,0,0,0,0,0,0,12,0,0,0,0,0
"PmUG01_10020300",0,0,4,21,28,0,1,1,0,83,0,0,1
"PmUG01_10020400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10020500",0,0,0,0,0,0,1,0,64,1,0,0,0
"PmUG01_10020600",0,0,0,0,0,0,0,12,0,0,0,0,0
"PmUG01_10020700",0,1,64,0,7,0,0,0,50,0,0,0,0
"PmUG01_10020800",0,1,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10020900",0,0,0,0,0,0,0,0,0,1,0,0,0
"PmUG01_10021000",0,0,8,0,0,0,0,0,0,0,0,0,0
"PmUG01_10021100",0,0,1,0,50,0,0,0,0,47,1,0,20
"PmUG01_10021200",0,0,0,0,0,0,0,2,78,1,0,0,0
"PmUG01_10021300",0,0,83,0,0,0,0,12,107,0,0,0,40
"PmUG01_10021400",0,0,9,0,0,0,0,0,0,0,0,0,1
"PmUG01_10021500",0,4,0,0,0,0,0,0,0,0,0,0,1
"PmUG01_10021600",0,4,0,0,0,0,2,0,0,0,0,3,84
"PmUG01_10021700",0,3,0,0,0,0,0,19,0,6,0,0,30
"PmUG01_10021800",0,0,0,0,0,0,0,0,168,0,0,0,0
"PmUG01_10021900",0,0,0,0,0,0,0,0,0,0,0,295,0
"PmUG01_10022000",0,17,0,0,0,0,0,2,0,2,0,0,0
"PmUG01_10022100",0,1,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10022200",158,25,0,105,0,1,3,16,214,50,2,2,3
"PmUG01_10022300",0,4,28,2,0,0,0,11,0,0,107,0,0
"PmUG01_10022400",0,0,0,0,34,2,8,0,0,0,0,0,29
"PmUG01_10022500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10022600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10022700",0,0,0,1,0,0,38,0,19,1,0,0,0
"PmUG01_10022800",0,0,9,0,107,0,13,1,9,0,0,0,38
"PmUG01_10022900",0,0,0,0,0,0,0,0,0,1,0,0,0
"PmUG01_10023000",0,0,0,0,0,0,0,8,0,0,0,0,0
"PmUG01_10023100",0,0,0,0,0,0,0,0,27,0,0,0,0
"PmUG01_10023200",0,0,25,30,0,0,0,10,1,0,0,1,0
"PmUG01_10023300",23,6,10,0,0,0,3,5,1,8,5,1,0
"PmUG01_10023400",0,0,0,0,0,0,5,0,0,112,0,0,0
"PmUG01_10023500",0,0,0,15,0,0,0,1,0,18,0,0,0
"PmUG01_10023600",14,0,0,135,0,0,1,5,5,1,0,0,22
"PmUG01_10023700",0,44,0,0,0,0,0,0,0,0,0,0,62
"PmUG01_10023800",1,0,0,0,2,0,0,0,1,0,24,0,5
"PmUG01_10023900",0,0,0,0,0,0,68,1,12,0,0,0,9
"PmUG01_10024000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10024100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10024200",0,0,5,0,6,0,0,0,2,0,0,0,0
"PmUG01_10024300",0,0,0,0,5,0,0,0,0,0,0,0,0
"PmUG01_10024400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10024500",0,0,5,0,0,0,0,0,0,0,0,0,0
"PmUG01_10024600",0,0,0,0,0,0,56,0,0,25,0,0,0
"PmUG01_10024700",0,0,0,0,0,0,0,0,0,0,2,0,0
"PmUG01_10024800",9,0,47,0,45,0,1,3,1,0,0,200,33
"PmUG01_10024900",0,0,0,0,0,0,0,0,0,63,14,0,0
"PmUG01_10025000",0,0,0,0,0,0,0,0,0,0,0,0,3
"PmUG01_10025100",1,0,0,28,5,0,20,22,73,0,14,2,85
"PmUG01_10025200",0,0,184,0,220,0,0,9,15,0,0,0,30
"PmUG01_10025300",0,1,0,0,13,0,0,1,38,0,0,0,0
"PmUG01_10025400",0,0,0,0,0,0,0,2,0,0,0,0,0
"PmUG01_10025500",0,0,0,0,0,0,5,20,0,0,0,0,0
"PmUG01_10025600",0,3,0,0,0,0,0,0,27,0,0,0,1
"PmUG01_10025700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10025800",0,161,0,0,0,0,0,0,0,0,0,1,0
"PmUG01_10025900",3,21,0,0,0,0,28,0,32,217,0,0,0
"PmUG01_10026000",81,0,17,0,0,0,175,3,0,232,72,0,46
"PmUG01_10026100",22,63,0,0,0,0,0,1,0,1,0,0,1
"PmUG01_10026200",0,23,0,0,0,0,0,0,0,4,0,0,0
"PmUG01_10026300",0,0,98,0,0,0,0,13,0,0,0,0,30
"PmUG01_10026400",0,0,16,2,0,0,0,0,0,0,0,0,0
"PmUG01_10026500",40,0,13,0,12,0,0,2,26,1,0,4,0
"PmUG01_10026600",0,0,0,0,35,0,0,0,79,0,0,7,0
"PmUG01_10026700",0,18,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10026800",0,102,0,1,0,0,126,8,0,3,11,27,1
"PmUG01_10026900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10027000",0,0,0,0,33,0,0,1,0,0,0,0,97
"PmUG01_10027100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10027200",0,73,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10027300",0,0,0,0,13,0,0,0,5,252,0,106,0
"PmUG01_10027400",0,0,0,0,0,0,0,1,48,0,6,0,0
"PmUG01_10027500",0,0,1,0,0,0,0,0,0,0,0,0,1
"PmUG01_10027600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10027700",0,4,1,0,0,0,0,0,0,0,0,0,0
"PmUG01_10027800",31,0,37,0,129,0,106,9,118,0,0,0,11
"PmUG01_10027900",21,74,3,0,221,0,143,14,1,0,0,322,25
"PmUG01_10028000",39,0,0,0,0,0,3,2,7,0,0,57,47
"PmUG01_10028100",18,0,0,0,23,0,2,0,38,0,69,0,0
"PmUG01_10028200",0,0,0,3,0,0,0,0,0,0,0,0,0
"PmUG01_10028300",82,33,0,0,0,0,0,4,43,0,0,0,71
"PmUG01_10028400",0,0,55,0,121,0,0,0,0,0,0,0,165
"PmUG01_10028500",0,0,0,0,0,0,0,17,0,0,0,0,22
"PmUG01_10028600",0,0,0,0,36,0,5,6,1,0,0,0,0
"PmUG01_10028700",0,0,4,0,21,0,0,18,72,0,0,0,6
"PmUG01_10028800",0,0,20,0,0,0,0,0,0,0,0,0,0
"PmUG01_10028900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10029000",0,21,0,0,0,0,0,0,24,48,0,0,0
"PmUG01_10029100",0,0,0,0,0,0,0,0,0,7,0,0,0
"PmUG01_10029200",105,68,0,0,0,0,0,0,1,0,0,0,0
"PmUG01_10029300",0,9,52,51,0,0,1,10,2,0,13,0,6
"PmUG01_10029400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10029500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10029600",0,4,0,0,0,0,0,3,7,12,25,0,3
"PmUG01_10029700",0,0,37,0,0,0,0,0,0,0,0,0,0
"PmUG01_10029800",0,0,0,0,0,0,2,0,0,0,0,0,61
"PmUG01_10029900",0,0,0,0,0,0,0,1,43,251,0,1,0
"PmUG01_10030000",0,4,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10030100",0,0,0,0,0,0,2,0,0,0,0,0,0
"PmUG01_10030200",13,0,0,0,0,0,0,0,0,0,0,9,0
"PmUG01_10030300",0,0,0,0,0,0,7,0,0,0,0,0,0
"PmUG01_10030400",0,0,7,0,0,0,0,0,0,81,0,0,2
"PmUG01_10030500",8,0,1,0,0,0,117,1,0,8,32,0,0
"PmUG01_10030600",33,0,0,0,0,0,0,0,0,23,3,0,0
"PmUG01_10030700",0,0,0,0,0,0,0,0,0,18,0,0,0
"PmUG01_10030800",49,8,13,0,0,0,0,1,0,0,0,0,0
"PmUG01_10030900",0,257,0,0,0,0,0,0,0,27,230,0,0
"PmUG01_10031000",36,5,25,0,2,0,3,6,0,0,0,0,0
"PmUG01_10031100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10031200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10031300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10031400",12,10,0,0,56,0,13,15,127,40,0,298,81
"PmUG01_10031500",0,0,0,0,0,0,0,0,4,18,1,0,3
"PmUG01_10031600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10031700",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10031800",0,3,1,0,0,0,0,0,0,0,0,0,0
"PmUG01_10031900",0,0,0,0,0,0,0,0,0,27,0,0,0
"PmUG01_10032000",0,0,1,0,0,0,0,3,9,0,0,0,8
"PmUG01_10032100",3,3,0,0,41,0,2,2,2,0,0,0,2
"PmUG01_10032200",7,0,2,0,0,0,0,0,0,0,0,0,7
"PmUG01_10032300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10032400",0,0,52,87,0,0,0,3,0,1,33,0,23
"PmUG01_10032500",0,0,0,0,0,0,17,4,0,6,0,9,0
"PmUG01_10032600",0,0,0,0,32,0,0,6,0,0,0,0,0
"PmUG01_10032700",1,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10032800",0,4,0,0,1,0,0,0,0,0,0,0,2
"PmUG01_10032900",5,0,57,0,0,0,0,34,0,85,6,12,30
"PmUG01_10033000",0,0,4,0,0,0,0,0,0,0,4,0,0
"PmUG01_10033100",0,0,0,0,0,0,2,3,0,0,1,0,5
"PmUG01_10033200",271,198,219,242,406,1303,391,113,390,0,241,220,208
"PmUG01_10033300",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10033400",15,0,73,91,0,0,10,6,6,0,0,0,137
"PmUG01_10033500",0,0,0,0,0,0,0,0,0,0,0,1,0
"PmUG01_10033600",2,0,18,0,0,0,2,1,11,0,18,53,17
"PmUG01_10033700",0,2,0,62,0,0,0,3,0,0,0,0,0
"PmUG01_10033800",0,109,5,0,29,0,9,7,0,0,0,0,0
"PmUG01_10033900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10034000",15,0,0,2,0,0,246,0,14,0,0,0,2
"PmUG01_10034100",0,0,92,0,0,0,0,7,34,0,0,0,0
"PmUG01_10034200",0,0,14,0,0,0,0,0,0,0,0,0,0
"PmUG01_10034300",0,0,1,0,0,0,0,0,0,0,0,0,8
"PmUG01_10034400",115,0,7,1,0,0,0,5,1,325,136,1,19
"PmUG01_10034500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10034600",0,4,2,0,0,0,0,4,0,0,0,103,0
"PmUG01_10034700",0,0,31,130,0,0,0,3,29,0,0,0,0
"PmUG01_10034800",0,0,6,91,0,0,0,2,46,5,0,0,0
"PmUG01_10034900",0,0,1,281,0,0,59,1,26,102,0,0,0
"PmUG01_10035000",1,0,0,0,0,0,0,0,0,36,0,0,0
"PmUG01_10035100",0,0,0,0,0,0,0,0,0,6,0,2,0
"PmUG01_10035200",63,64,0,1,63,2,66,6,135,320,159,131,53
"PmUG01_10035300",0,0,20,0,9,0,134,3,2,0,0,0,0
"PmUG01_10035400",0,15,0,0,0,58,0,0,39,0,1,0,1
"PmUG01_10035500",0,0,52,0,0,0,0,0,172,0,0,0,0
"PmUG01_10035600",0,0,22,0,6,0,0,0,0,0,0,0,0
"PmUG01_10035700",0,0,0,0,0,0,0,1,4,0,0,0,5
"PmUG01_10035800",0,0,22,0,0,0,0,2,0,0,0,0,1
"PmUG01_10035900",0,0,11,0,0,0,0,0,0,17,0,125,1
"PmUG01_10036000",82,0,14,0,0,0,5,7,0,0,0,0,0
"PmUG01_10036100",203,253,21,14,138,569,396,37,289,275,89,207,99
"PmUG01_10036200",0,0,0,0,0,0,1,0,0,0,0,1,0
"PmUG01_10036300",27,33,7,32,3,1,12,0,80,1,103,0,54
"PmUG01_10036400",1,0,0,0,7,1,2,6,1,1,0,4,102
"PmUG01_10036500",0,0,0,0,0,0,0,0,0,0,20,0,33
"PmUG01_10036600",0,1,10,0,0,2,0,1,0,43,8,18,0
"PmUG01_10036700",0,7,0,1,0,0,0,1,3,36,0,0,1
"PmUG01_10036800",0,0,0,0,0,0,0,0,0,551,0,0,27
"PmUG01_10036900",0,0,0,0,21,0,0,0,109,0,0,0,0
"PmUG01_10037000",1,0,23,1,0,0,0,4,0,0,0,0,0
"PmUG01_10037100",0,0,0,0,16,0,0,0,0,0,0,0,0
"PmUG01_10037200",58,0,4,271,4,1,0,6,0,0,0,0,1
"PmUG01_10037300",0,8,1,0,0,0,28,0,1,4,0,8,12
"PmUG01_10037400",0,0,3,0,0,55,0,0,1,2,0,0,3
"PmUG01_10037500",0,0,33,0,10,0,0,0,0,0,0,0,0
"PmUG01_10037600",1,3,0,0,0,0,3,0,0,0,14,0,55
"PmUG01_10037700",1,0,0,0,0,0,1,1,0,182,0,0,0
"PmUG01_10037800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10037900",0,0,0,0,0,2344,1,0,0,0,1,0,0
"PmUG01_10038000",0,1,0,0,2,0,0,0,0,0,0,0,6
"PmUG01_10038100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10038200",0,0,0,0,0,2,0,0,0,0,0,0,0
"PmUG01_10038300",0,1,0,0,0,0,0,0,3,0,0,0,30
"PmUG01_10038400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10038500",15,45,17,118,0,246,80,11,82,2,8,0,9
"PmUG01_10038600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10038700",0,0,0,1,0,1,3,0,2,1,1,2,22
"PmUG01_10038800",0,0,0,0,5,0,0,1,0,13,0,140,0
"PmUG01_10038900",0,0,0,0,0,0,0,0,10,0,0,19,0
"PmUG01_10039000",0,0,14,19,53,0,214,6,60,181,43,0,10
"PmUG01_10039100",0,0,5,1,0,0,0,0,0,0,0,0,0
"PmUG01_10039200",0,0,13,0,0,0,0,1,0,0,0,0,0
"PmUG01_10039300",0,0,0,0,0,0,0,0,0,0,0,0,1
"PmUG01_10039400",1,0,0,0,5,0,0,0,1,0,0,0,0
"PmUG01_10039500",0,0,10,3,27,0,17,2,0,0,31,16,40
"PmUG01_10039600",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10039700",12,64,0,0,11,0,35,6,0,0,54,0,0
"PmUG01_10039800",0,32,0,0,32,2,0,0,0,0,0,0,0
"PmUG01_10039900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10040000",0,8,150,0,0,0,0,1,0,0,0,0,0
"PmUG01_10040100",0,28,0,0,0,18,0,0,0,0,0,0,0
"PmUG01_10040200",0,0,0,0,0,9,0,0,0,0,0,0,0
"PmUG01_10040300",0,0,0,0,0,0,65,0,0,0,37,42,0
"PmUG01_10040400",0,0,0,0,0,0,0,1,0,32,4,0,0
"PmUG01_10040500",0,0,0,0,8,0,0,0,0,1,0,1,0
"PmUG01_10040600",0,0,0,0,0,0,0,0,0,0,10,0,2
"PmUG01_10040700",0,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_10040800",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10040900",0,0,0,0,140,0,0,0,0,0,0,0,55
"PmUG01_10041000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10041100",11,94,0,0,0,0,0,0,0,129,45,0,0
"PmUG01_10041200",0,0,0,0,5,1,0,4,0,0,0,0,0
"PmUG01_10041300",0,0,0,14,0,0,0,0,3,0,0,123,24
"PmUG01_10041400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10041500",0,0,0,0,50,273,74,14,8,0,5,164,0
"PmUG01_10041600",0,0,0,0,0,0,0,0,0,0,0,0,18
"PmUG01_10041700",105,0,21,0,2,0,36,1,0,0,1,0,0
"PmUG01_10041800",70,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10041900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10042000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10042100",0,505,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10042200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10042300",0,0,0,0,0,0,0,0,0,0,0,1,0
"PmUG01_10042400",0,0,0,0,0,213,0,0,0,0,0,0,0
"PmUG01_10042500",0,0,0,13,0,0,0,0,3,0,0,0,2
"PmUG01_10042600",0,59,5,0,0,0,1,9,0,0,1,0,0
"PmUG01_10042700",54,0,40,5,0,0,0,0,0,109,0,0,29
"PmUG01_10042800",4,0,0,0,0,0,21,3,0,0,0,3,0
"PmUG01_10042900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10043000",0,0,139,0,263,0,0,1,0,0,0,0,2
"PmUG01_10043100",13,0,0,0,0,0,0,1,0,0,0,0,0
"PmUG01_10043200",0,0,0,0,0,1,0,0,0,20,8,0,0
"PmUG01_10043300",0,1,0,0,0,0,0,0,16,0,0,0,0
"PmUG01_10043400",0,398,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10043500",0,0,0,0,83,0,0,0,2,0,0,0,0
"PmUG01_10043600",9,0,0,0,1,0,0,0,6,0,0,0,0
"PmUG01_10043700",0,0,0,0,2,0,0,0,0,0,0,0,0
"PmUG01_10043800",0,0,10,0,0,0,1,5,0,0,0,0,0
"PmUG01_10043900",0,16,0,12,50,0,13,11,25,0,0,0,0
"PmUG01_10044000",0,0,0,0,0,0,0,0,0,0,15,0,0
"PmUG01_10044100",0,0,0,0,0,0,0,2,0,0,0,0,0
"PmUG01_10044200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10044300",1,0,11,154,0,0,1,15,0,0,11,0,35
"PmUG01_10044400",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10044500",0,0,11,0,0,0,2,0,0,0,0,0,50
"PmUG01_10044600",0,0,13,0,0,0,0,0,0,42,0,0,0
"PmUG01_10044700",0,0,2,0,0,0,0,0,0,0,0,0,2
"PmUG01_10044800",0,0,0,96,0,0,0,6,4,0,13,5,77
"PmUG01_10044900",0,0,0,0,0,0,0,0,2,0,0,0,0
"PmUG01_10045000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10045100",8,36,0,0,0,0,0,15,51,217,151,0,34
"PmUG01_10045200",0,0,2,0,0,0,0,0,0,0,0,0,0
"PmUG01_10045300",0,0,0,0,0,0,0,5,0,0,0,0,0
"PmUG01_10045400",0,0,0,0,0,0,28,0,0,0,0,0,0
"PmUG01_10045500",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10045600",0,0,42,0,1,0,0,0,0,0,0,0,0
"PmUG01_10045700",9,1,0,22,0,0,48,0,45,0,0,0,0
"PmUG01_10045800",0,0,6,0,0,0,0,0,0,48,0,0,29
"PmUG01_10045900",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10046000",0,0,0,0,0,0,0,0,1,0,0,0,0
"PmUG01_10046100",0,0,0,0,0,0,0,0,124,0,0,0,41
"PmUG01_10046200",0,0,0,0,12,0,0,0,0,0,0,0,0
"PmUG01_10046300",0,0,0,0,0,27,0,0,0,0,0,0,0
"PmUG01_10046400",0,0,7,0,0,0,3,0,0,0,0,0,84
"PmUG01_10046500",0,0,0,0,0,0,0,0,0,0,0,1,0
"PmUG01_10046600",0,0,0,0,0,305,0,0,0,0,0,0,0
"PmUG01_10046700",0,0,0,0,0,1270,0,0,0,105,0,0,0
"PmUG01_10046800",0,0,0,0,0,47,0,0,0,0,0,0,0
"PmUG01_10046900",0,0,0,0,0,47,0,0,0,0,0,0,0
"PmUG01_10047000",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10047100",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10047200",0,0,0,0,0,0,0,0,0,0,0,0,0
"PmUG01_10047300",0,0,0,0,0,247,0,0,0,0,0,0,0
"PmUG01_10047400",0,0,0,0,30,0,0,4,0,0,0,0,13
"PmUG01_10047500",22,0,0,0,0,0,0,0,4,30,0,0,48
"PmUG01_10047600",0,0,35,0,0,0,0,0,109,0,0,0,0
"PmUG01_10047700",3,8,93,0,1,0,15,0,8,5,19,2,235
